date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
29-09-2024,ARI,WSH,14,42,0,NFL,usa/nfl/arizona-cardinals-washington-commanders-QJcUMZas/,-182,150
22-09-2024,ARI,DET,13,20,0,NFL,usa/nfl/arizona-cardinals-detroit-lions-GAFijs85/,129,-156
15-09-2024,ARI,LAR,41,10,1,NFL,usa/nfl/arizona-cardinals-los-angeles-rams-vXbaPD3k/,-114,-106
08-09-2024,BUF,ARI,34,28,1,NFL,usa/nfl/buffalo-bills-arizona-cardinals-WtE8GO3K/,-293,232
25-08-2024,DEN,ARI,38,12,1,NFL,usa/nfl/denver-broncos-arizona-cardinals-xxraxndd/,-162,127
17-08-2024,IND,ARI,21,13,1,NFL,usa/nfl/indianapolis-colts-arizona-cardinals-ryr9TddR/,117,-150
10-08-2024,ARI,NO,14,16,0,NFL,usa/nfl/arizona-cardinals-new-orleans-saints-KKkp4tTF/,126,-161
07-01-2024,ARI,SEA,20,21,0,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-seattle-seahawks-SfOi8g4G/,126,-151
31-12-2023,PHI,ARI,31,35,0,NFL_2023/2024,usa/nfl-2023-2024/philadelphia-eagles-arizona-cardinals-hvRK50rI/,-714,492
24-12-2023,CHI,ARI,27,16,1,NFL_2023/2024,usa/nfl-2023-2024/chicago-bears-arizona-cardinals-WjeRePEg/,-219,180
17-12-2023,ARI,SF,29,45,0,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-san-francisco-49ers-I9bsykwR/,502,-727
03-12-2023,PIT,ARI,10,24,0,NFL_2023/2024,usa/nfl-2023-2024/pittsburgh-steelers-arizona-cardinals-GrmkALYA/,-280,227
26-11-2023,ARI,LAR,14,37,0,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-los-angeles-rams-URO7crk5/,130,-157
19-11-2023,HOU,ARI,21,16,1,NFL_2023/2024,usa/nfl-2023-2024/houston-texans-arizona-cardinals-xhCiaq3e/,-250,198
12-11-2023,ARI,ATL,25,23,1,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-atlanta-falcons-MarZfUB9/,109,-131
05-11-2023,CLE,ARI,27,0,1,NFL_2023/2024,usa/nfl-2023-2024/cleveland-browns-arizona-cardinals-p0hMSBSG/,-719,495
29-10-2023,ARI,BAL,24,31,0,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-baltimore-ravens-WxUhRbiC/,346,-460
22-10-2023,SEA,ARI,20,10,1,NFL_2023/2024,usa/nfl-2023-2024/seattle-seahawks-arizona-cardinals-AoIONPpK/,-445,340
15-10-2023,LAR,ARI,26,9,1,NFL_2023/2024,usa/nfl-2023-2024/los-angeles-rams-arizona-cardinals-UVGfmq97/,-343,263
08-10-2023,ARI,CIN,20,34,0,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-cincinnati-bengals-jqdydGeA/,146,-176
01-10-2023,SF,ARI,35,16,1,NFL_2023/2024,usa/nfl-2023-2024/san-francisco-49ers-arizona-cardinals-Kfpq7bl5/,-1101,671
24-09-2023,ARI,DAL,28,16,1,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-dallas-cowboys-WdpXvt5C/,440,-632
17-09-2023,ARI,NYG,28,31,0,NFL_2023/2024,usa/nfl-2023-2024/arizona-cardinals-new-york-giants-rH7LQkp2/,180,-221
10-09-2023,WSH,ARI,20,16,1,NFL_2023/2024,usa/nfl-2023-2024/washington-commanders-arizona-cardinals-rZ0iNGwA/,-312,248
26-08-2023,MIN,ARI,17,18,0,NFL_2023/2024,usa/nfl-2023-2024/minnesota-vikings-arizona-cardinals-WGSIR3Ko/,113,-144
