date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,OAK,NYY,4,7,0,MLB,usa/mlb/oakland-athletics-new-york-yankees-d8ersFF8/,149,-174
21-09-2024,OAK,NYY,0,10,0,MLB,usa/mlb/oakland-athletics-new-york-yankees-zyE3nAil/,155,-180
20-09-2024,OAK,NYY,2,4,0,MLB,usa/mlb/oakland-athletics-new-york-yankees-CxNdrJdU/,161,-188
18-09-2024,CHC,OAK,3,5,0,MLB,usa/mlb/chicago-cubs-oakland-athletics-KpsnOfAM/,-174,149
17-09-2024,CHC,OAK,3,4,0,MLB,usa/mlb/chicago-cubs-oakland-athletics-6Fh2G38D/,-153,132
16-09-2024,CHC,OAK,9,2,1,MLB,usa/mlb/chicago-cubs-oakland-athletics-A7eSiQUJ/,-200,171
15-09-2024,CHW,OAK,4,3,1,MLB,usa/mlb/chicago-white-sox-oakland-athletics-b7ztcL6a/,145,-168
14-09-2024,CHW,OAK,7,6,1,MLB,usa/mlb/chicago-white-sox-oakland-athletics-fe7czJGq/,146,-170
13-09-2024,CHW,OAK,0,2,0,MLB,usa/mlb/chicago-white-sox-oakland-athletics-4UWhDhEf/,116,-135
12-09-2024,HOU,OAK,6,3,1,MLB,usa/mlb/houston-astros-oakland-athletics-dOeWQBrf/,-273,228
11-09-2024,HOU,OAK,4,5,0,MLB,usa/mlb/houston-astros-oakland-athletics-8b3RN0YT/,-236,199
10-09-2024,HOU,OAK,3,4,0,MLB,usa/mlb/houston-astros-oakland-athletics-Kb8KhLX3/,-196,169
08-09-2024,OAK,DET,1,9,0,MLB,usa/mlb/oakland-athletics-detroit-tigers-YqJheEg2/,-114,-101
07-09-2024,OAK,DET,1,2,0,MLB,usa/mlb/oakland-athletics-detroit-tigers-hMFqcetm/,-106,-109
06-09-2024,OAK,DET,7,6,1,MLB,usa/mlb/oakland-athletics-detroit-tigers-dKLr6jPH/,134,-156
05-09-2024,OAK,SEA,4,6,0,MLB,usa/mlb/oakland-athletics-seattle-mariners-xhInzVwb/,119,-138
04-09-2024,OAK,SEA,3,16,0,MLB,usa/mlb/oakland-athletics-seattle-mariners-fmPbTJMr/,124,-144
03-09-2024,OAK,SEA,3,2,1,MLB,usa/mlb/oakland-athletics-seattle-mariners-40ilvyy1/,137,-159
02-09-2024,OAK,SEA,5,4,1,MLB,usa/mlb/oakland-athletics-seattle-mariners-nq9vkhkJ/,119,-138
01-09-2024,TEX,OAK,6,4,1,MLB,usa/mlb/texas-rangers-oakland-athletics-bscM9SQo/,-127,109
31-08-2024,TEX,OAK,3,2,1,MLB,usa/mlb/texas-rangers-oakland-athletics-EiSJIN9G/,-164,142
30-08-2024,TEX,OAK,2,9,0,MLB,usa/mlb/texas-rangers-oakland-athletics-SYlW7RCe/,-134,116
29-08-2024,CIN,OAK,10,9,1,MLB,usa/mlb/cincinnati-reds-oakland-athletics-htCHJOB7/,-132,114
28-08-2024,CIN,OAK,6,9,0,MLB,usa/mlb/cincinnati-reds-oakland-athletics-MgP1nEoB/,-121,104
27-08-2024,CIN,OAK,4,5,0,MLB,usa/mlb/cincinnati-reds-oakland-athletics-zLXNi9Nj/,-143,123
25-08-2024,OAK,MIL,4,3,1,MLB,usa/mlb/oakland-athletics-milwaukee-brewers-budl4wDD/,125,-145
24-08-2024,OAK,MIL,5,9,0,MLB,usa/mlb/oakland-athletics-milwaukee-brewers-UZKtZcCm/,105,-122
23-08-2024,OAK,MIL,3,11,0,MLB,usa/mlb/oakland-athletics-milwaukee-brewers-02NxS1MH/,-103,-113
22-08-2024,OAK,TB,3,1,1,MLB,usa/mlb/oakland-athletics-tampa-bay-rays-tfMvrECF/,101,-117
21-08-2024,OAK,TB,2,4,0,MLB,usa/mlb/oakland-athletics-tampa-bay-rays-MDF1m9le/,112,-130
20-08-2024,OAK,TB,0,1,0,MLB,usa/mlb/oakland-athletics-tampa-bay-rays-tzb25sAt/,102,-118
19-08-2024,OAK,TB,3,0,1,MLB,usa/mlb/oakland-athletics-tampa-bay-rays-25zZI0vt/,102,-118
18-08-2024,OAK,SF,2,4,0,MLB,usa/mlb/oakland-athletics-san-francisco-giants-Oh6SSy84/,133,-155
17-08-2024,OAK,SF,2,0,1,MLB,usa/mlb/oakland-athletics-san-francisco-giants-279lYWqp/,108,-125
15-08-2024,NYM,OAK,6,7,0,MLB,usa/mlb/new-york-mets-oakland-athletics-tfbDNLs0/,-186,160
14-08-2024,NYM,OAK,9,1,1,MLB,usa/mlb/new-york-mets-oakland-athletics-f3BaZItC/,-223,189
13-08-2024,NYM,OAK,4,9,0,MLB,usa/mlb/new-york-mets-oakland-athletics-vPpi4wtn/,-190,163
11-08-2024,TOR,OAK,4,8,0,MLB,usa/mlb/toronto-blue-jays-oakland-athletics-dr2QEo0L/,-154,131
10-08-2024,TOR,OAK,0,1,0,MLB,usa/mlb/toronto-blue-jays-oakland-athletics-QH6UD5FR/,-132,114
09-08-2024,TOR,OAK,3,1,1,MLB,usa/mlb/toronto-blue-jays-oakland-athletics-SQhd9PNr/,-151,130
07-08-2024,OAK,CHW,3,2,1,MLB,usa/mlb/oakland-athletics-chicago-white-sox-OzgEmOJC/,-184,158
