date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
21-07-2024,POR,HOU,105,95,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/portland-trail-blazers-houston-rockets-IqB3XpKP/,139,-180
18-07-2024,HOU,MIN,83,93,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/houston-rockets-minnesota-timberwolves-pWn6mAyR/,-139,108
15-07-2024,HOU,DET,73,87,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/houston-rockets-detroit-pistons-8jFIXoOE/,-380,265
14-07-2024,WSH,HOU,91,109,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/washington-wizards-houston-rockets-bLezL8v9/,188,-255
12-07-2024,LAL,HOU,80,99,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/los-angeles-lakers-houston-rockets-WALqsgd4/,233,-327
14-04-2024,LAC,HOU,105,116,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-clippers-houston-rockets-dCqVL441/,145,-173
12-04-2024,POR,HOU,107,116,0,NBA_2023/2024,usa/nba-2023-2024/portland-trail-blazers-houston-rockets-K2j4HkDF/,188,-231
11-04-2024,UTAH,HOU,124,121,1,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-houston-rockets-EijAaHiU/,408,-551
09-04-2024,HOU,ORL,118,106,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-orlando-magic-OOSagOOt/,120,-143
07-04-2024,DAL,HOU,147,136,1,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-houston-rockets-GYNpkRHl/,-396,307
05-04-2024,HOU,MIA,104,119,0,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-miami-heat-MJQwgzJM/,132,-157
04-04-2024,HOU,GSW,110,133,0,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-golden-state-warriors-8jmXZfCp/,131,-156
02-04-2024,MIN,HOU,113,106,1,NBA_2023/2024,usa/nba-2023-2024/minnesota-timberwolves-houston-rockets-6NlAUaz5/,-304,245
31-03-2024,HOU,DAL,107,125,0,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-dallas-mavericks-r7YfxixE/,133,-159
29-03-2024,UTAH,HOU,100,101,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-houston-rockets-hIJCPDh8/,262,-328
27-03-2024,OKC,HOU,126,132,0,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-houston-rockets-S0eGeZwS/,-195,161
25-03-2024,HOU,POR,110,92,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-portland-trail-blazers-OSY0czhI/,-1024,665
23-03-2024,HOU,UTAH,147,119,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-utah-jazz-2gI6maOg/,-522,390
21-03-2024,HOU,CHI,127,117,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-chicago-bulls-boe6K0f7/,-152,128
19-03-2024,WSH,HOU,114,137,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-houston-rockets-I7mBAPQr/,387,-514
16-03-2024,HOU,CLE,117,103,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-cleveland-cavaliers-8M7AyaU5/,161,-196
14-03-2024,HOU,WSH,135,119,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-washington-wizards-CzfxySwe/,-367,283
12-03-2024,SA,HOU,101,103,0,NBA_2023/2024,usa/nba-2023-2024/san-antonio-spurs-houston-rockets-r7rO054m/,125,-149
10-03-2024,SAC,HOU,104,112,0,NBA_2023/2024,usa/nba-2023-2024/sacramento-kings-houston-rockets-x6wAglcK/,-271,218
08-03-2024,POR,HOU,107,123,0,NBA_2023/2024,usa/nba-2023-2024/portland-trail-blazers-houston-rockets-zNYoWgad/,214,-261
06-03-2024,HOU,LAC,116,122,0,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-los-angeles-clippers-vDY8UtOi/,206,-259
05-03-2024,HOU,SA,114,101,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-san-antonio-spurs-My2rELwB/,-280,226
02-03-2024,PHX,HOU,109,118,0,NBA_2023/2024,usa/nba-2023-2024/phoenix-suns-houston-rockets-8fBT0B3f/,-417,313
29-02-2024,PHX,HOU,110,105,1,NBA_2023/2024,usa/nba-2023-2024/phoenix-suns-houston-rockets-pzH5Cmo9/,-394,295
27-02-2024,OKC,HOU,112,95,1,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-houston-rockets-I7mqx79d/,-468,352
25-02-2024,HOU,OKC,110,123,0,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-oklahoma-city-thunder-zq25mtCt/,199,-249
23-02-2024,HOU,PHX,114,110,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-phoenix-suns-Iof4Ksrf/,120,-143
22-02-2024,NO,HOU,127,105,1,NBA_2023/2024,usa/nba-2023-2024/new-orleans-pelicans-houston-rockets-CfEZ42r7/,-267,211
14-02-2024,MEM,HOU,121,113,1,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-houston-rockets-I5vCCgpG/,117,-138
12-02-2024,HOU,NY,105,103,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-new-york-knicks-dMM6py1N/,-109,-109
10-02-2024,ATL,HOU,122,113,1,NBA_2023/2024,usa/nba-2023-2024/atlanta-hawks-houston-rockets-z344z4Jf/,-281,222
09-02-2024,TOR,HOU,107,104,1,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-houston-rockets-hI3v1Al2/,-144,121
06-02-2024,IND,HOU,132,129,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-houston-rockets-8xCgM774/,-333,262
04-02-2024,MIN,HOU,111,90,1,NBA_2023/2024,usa/nba-2023-2024/minnesota-timberwolves-houston-rockets-fFmQKfWa/,-327,256
02-02-2024,HOU,TOR,135,106,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-toronto-raptors-MTTa8hdS/,-178,148
31-01-2024,HOU,NO,99,110,0,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-new-orleans-pelicans-EHyOsLYl/,-115,-103
29-01-2024,HOU,LAL,135,119,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-los-angeles-lakers-KMMaiY5o/,-100,-117
27-01-2024,BKN,HOU,106,104,1,NBA_2023/2024,usa/nba-2023-2024/brooklyn-nets-houston-rockets-0bRiOZya/,-171,143
26-01-2024,CHA,HOU,104,138,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-houston-rockets-x02NQ7t0/,162,-196
