date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
21-07-2024,UTAH,DET,97,87,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/utah-jazz-detroit-pistons-UNU8B3c6/,121,-156
18-07-2024,UTAH,LAC,88,105,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/utah-jazz-los-angeles-clippers-l4gckW6E/,162,-214
17-07-2024,UTAH,TOR,86,76,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/utah-jazz-toronto-raptors-W4Sh9Qcm/,152,-199
15-07-2024,SAC,UTAH,82,70,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/sacramento-kings-utah-jazz-65eaBe7C/,128,-168
13-07-2024,DAL,UTAH,89,90,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/dallas-mavericks-utah-jazz-pzNg8Vf3/,231,-322
10-07-2024,UTAH,PHI,93,85,1,NBA_Salt_Lake_City_Summer_League,usa/nba-salt-lake-city-summer-league/utah-jazz-philadelphia-76ers-UVdN6BfD/,-305,221
09-07-2024,UTAH,OKC,75,98,0,NBA_Salt_Lake_City_Summer_League,usa/nba-salt-lake-city-summer-league/utah-jazz-oklahoma-city-thunder-Qw06Agel/,-206,155
08-07-2024,UTAH,MEM,97,95,1,NBA_Salt_Lake_City_Summer_League,usa/nba-salt-lake-city-summer-league/utah-jazz-memphis-grizzlies-lb6SHy3E/,-255,190
14-04-2024,GSW,UTAH,123,116,1,NBA_2023/2024,usa/nba-2023-2024/golden-state-warriors-utah-jazz-vykQMpke/,-568,416
12-04-2024,LAC,UTAH,109,110,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-clippers-utah-jazz-EPk8G9SL/,-1413,828
11-04-2024,UTAH,HOU,124,121,1,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-houston-rockets-EijAaHiU/,408,-551
09-04-2024,UTAH,DEN,95,111,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-denver-nuggets-hIZFktO5/,921,-1667
07-04-2024,GSW,UTAH,118,110,1,NBA_2023/2024,usa/nba-2023-2024/golden-state-warriors-utah-jazz-Sh9K141f/,-798,548
05-04-2024,LAC,UTAH,131,102,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-clippers-utah-jazz-zH30Aylc/,-813,565
02-04-2024,UTAH,CLE,113,129,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-cleveland-cavaliers-2krJSw5H/,352,-451
31-03-2024,SAC,UTAH,127,106,1,NBA_2023/2024,usa/nba-2023-2024/sacramento-kings-utah-jazz-QTbWI2yg/,-872,583
29-03-2024,UTAH,HOU,100,101,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-houston-rockets-hIJCPDh8/,262,-328
27-03-2024,UTAH,SA,111,118,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-san-antonio-spurs-WUayignq/,-172,143
25-03-2024,UTAH,DAL,105,115,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-dallas-mavericks-b1yEmKui/,258,-324
23-03-2024,HOU,UTAH,147,119,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-utah-jazz-2gI6maOg/,-522,390
21-03-2024,DAL,UTAH,113,97,1,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-utah-jazz-jurhr4nE/,-1092,681
20-03-2024,OKC,UTAH,119,107,1,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-utah-jazz-ALMIT4XK/,-1313,784
18-03-2024,UTAH,MIN,104,114,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-minnesota-timberwolves-EVYQVZdi/,148,-177
16-03-2024,UTAH,MIN,100,119,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-minnesota-timberwolves-QBcvivUh/,240,-298
15-03-2024,UTAH,ATL,124,122,1,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-atlanta-hawks-QcI5xuFa/,100,-118
12-03-2024,UTAH,BOS,107,123,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-boston-celtics-xrcRaPJg/,209,-259
09-03-2024,DEN,UTAH,142,121,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-utah-jazz-UssEZS5l/,-738,522
06-03-2024,UTAH,CHI,117,119,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-chicago-bulls-dlTDT0wb/,143,-170
