date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,LAD,COL,6,5,1,MLB,usa/mlb/los-angeles-dodgers-colorado-rockies-0tSgzqsd/,-396,320
21-09-2024,LAD,COL,3,6,0,MLB,usa/mlb/los-angeles-dodgers-colorado-rockies-Q1OThCEK/,-299,248
20-09-2024,LAD,COL,6,4,1,MLB,usa/mlb/los-angeles-dodgers-colorado-rockies-vmVqoLCB/,-264,222
19-09-2024,MIA,LAD,4,20,0,MLB,usa/mlb/miami-marlins-los-angeles-dodgers-ltq1idZp/,174,-204
18-09-2024,MIA,LAD,4,8,0,MLB,usa/mlb/miami-marlins-los-angeles-dodgers-YTvzRdQ3/,161,-189
17-09-2024,MIA,LAD,11,9,1,MLB,usa/mlb/miami-marlins-los-angeles-dodgers-Wd0kJ5Of/,182,-215
16-09-2024,ATL,LAD,0,9,0,MLB,usa/mlb/atlanta-braves-los-angeles-dodgers-faDuUMxD/,117,-135
15-09-2024,ATL,LAD,2,9,0,MLB,usa/mlb/atlanta-braves-los-angeles-dodgers-dOJ943EP/,-102,-113
14-09-2024,ATL,LAD,10,1,1,MLB,usa/mlb/atlanta-braves-los-angeles-dodgers-hUoHfm2b/,-117,101
13-09-2024,ATL,LAD,6,2,1,MLB,usa/mlb/atlanta-braves-los-angeles-dodgers-CWiEKzMK/,-105,-111
11-09-2024,LAD,CHC,10,8,1,MLB,usa/mlb/los-angeles-dodgers-chicago-cubs-GpEcUpkn/,-165,142
10-09-2024,LAD,CHC,3,6,0,MLB,usa/mlb/los-angeles-dodgers-chicago-cubs-IVokwtYG/,-149,129
09-09-2024,LAD,CHC,4,10,0,MLB,usa/mlb/los-angeles-dodgers-chicago-cubs-4456qHfj/,-191,163
08-09-2024,LAD,CLE,4,0,1,MLB,usa/mlb/los-angeles-dodgers-cleveland-guardians-xIPqczPk/,-163,141
07-09-2024,LAD,CLE,7,2,1,MLB,usa/mlb/los-angeles-dodgers-cleveland-guardians-MwPD2HIP/,-149,128
06-09-2024,LAD,CLE,1,3,0,MLB,usa/mlb/los-angeles-dodgers-cleveland-guardians-z5XZ7Cf5/,-149,128
04-09-2024,LAA,LAD,10,1,1,MLB,usa/mlb/los-angeles-angels-los-angeles-dodgers-U5uKz2U8/,172,-201
03-09-2024,LAA,LAD,2,6,0,MLB,usa/mlb/los-angeles-angels-los-angeles-dodgers-ClcAoJrR/,156,-181
02-09-2024,ARI,LAD,6,11,0,MLB,usa/mlb/arizona-diamondbacks-los-angeles-dodgers-riCNhzjf/,114,-132
01-09-2024,ARI,LAD,14,3,1,MLB,usa/mlb/arizona-diamondbacks-los-angeles-dodgers-Cnh24Xl6/,-110,-106
31-08-2024,ARI,LAD,6,8,0,MLB,usa/mlb/arizona-diamondbacks-los-angeles-dodgers-pCz3M5Ai/,113,-131
30-08-2024,ARI,LAD,9,10,0,MLB,usa/mlb/arizona-diamondbacks-los-angeles-dodgers-jwTaF9KL/,119,-137
29-08-2024,LAD,BAL,6,3,1,MLB,usa/mlb/los-angeles-dodgers-baltimore-orioles-QTK0N6Cr/,-142,123
28-08-2024,LAD,BAL,6,4,1,MLB,usa/mlb/los-angeles-dodgers-baltimore-orioles-CMtvXYoO/,-112,-104
27-08-2024,LAD,BAL,2,3,0,MLB,usa/mlb/los-angeles-dodgers-baltimore-orioles-OMoX1gob/,-192,165
25-08-2024,LAD,TB,3,1,1,MLB,usa/mlb/los-angeles-dodgers-tampa-bay-rays-jVt4Lvrl/,-235,198
24-08-2024,LAD,TB,8,9,0,MLB,usa/mlb/los-angeles-dodgers-tampa-bay-rays-6uC1UZQI/,-227,193
23-08-2024,LAD,TB,7,3,1,MLB,usa/mlb/los-angeles-dodgers-tampa-bay-rays-ULH1WGD3/,-198,170
21-08-2024,LAD,SEA,8,4,1,MLB,usa/mlb/los-angeles-dodgers-seattle-mariners-8ABclkZl/,-184,159
20-08-2024,LAD,SEA,6,3,1,MLB,usa/mlb/los-angeles-dodgers-seattle-mariners-4AzZM9uE/,-159,137
19-08-2024,LAD,SEA,3,0,1,MLB,usa/mlb/los-angeles-dodgers-seattle-mariners-xr9ScH8U/,-149,129
18-08-2024,STL,LAD,1,2,0,MLB,usa/mlb/st-louis-cardinals-los-angeles-dodgers-joZ1CGNN/,-112,-103
17-08-2024,STL,LAD,5,2,1,MLB,usa/mlb/st-louis-cardinals-los-angeles-dodgers-2qR1syNc/,100,-116
16-08-2024,STL,LAD,6,7,0,MLB,usa/mlb/st-louis-cardinals-los-angeles-dodgers-GUXHZqLl/,114,-132
15-08-2024,MIL,LAD,6,4,1,MLB,usa/mlb/milwaukee-brewers-los-angeles-dodgers-fw05PsDm/,119,-139
14-08-2024,MIL,LAD,5,4,1,MLB,usa/mlb/milwaukee-brewers-los-angeles-dodgers-MDJnxLdg/,-104,-111
13-08-2024,MIL,LAD,2,7,0,MLB,usa/mlb/milwaukee-brewers-los-angeles-dodgers-A96woGuO/,-104,-111
12-08-2024,MIL,LAD,2,5,0,MLB,usa/mlb/milwaukee-brewers-los-angeles-dodgers-M5DZuObK/,-102,-113
11-08-2024,LAD,PIT,6,5,1,MLB,usa/mlb/los-angeles-dodgers-pittsburgh-pirates-QJccYWdB/,-243,216
10-08-2024,LAD,PIT,4,1,1,MLB,usa/mlb/los-angeles-dodgers-pittsburgh-pirates-lIO7v8Jp/,-109,-106
09-08-2024,LAD,PIT,9,5,1,MLB,usa/mlb/los-angeles-dodgers-pittsburgh-pirates-zmQscyi9/,-223,191
07-08-2024,LAD,PHI,4,9,0,MLB,usa/mlb/los-angeles-dodgers-philadelphia-phillies-6T5z33Ja/,-136,118
06-08-2024,LAD,PHI,2,6,0,MLB,usa/mlb/los-angeles-dodgers-philadelphia-phillies-ARBZBb2U/,-108,-107
05-08-2024,LAD,PHI,5,3,1,MLB,usa/mlb/los-angeles-dodgers-philadelphia-phillies-KExvLyuo/,-138,119
04-08-2024,OAK,LAD,2,3,0,MLB,usa/mlb/oakland-athletics-los-angeles-dodgers-zkZEMlGk/,125,-145
03-08-2024,OAK,LAD,0,10,0,MLB,usa/mlb/oakland-athletics-los-angeles-dodgers-dGepe9ME/,147,-171
02-08-2024,OAK,LAD,6,5,1,MLB,usa/mlb/oakland-athletics-los-angeles-dodgers-zqE504bf/,125,-146
31-07-2024,SD,LAD,8,1,1,MLB,usa/mlb/san-diego-padres-los-angeles-dodgers-EHZAaqVc/,-138,119
30-07-2024,SD,LAD,6,5,1,MLB,usa/mlb/san-diego-padres-los-angeles-dodgers-UR488vES/,114,-132
28-07-2024,HOU,LAD,2,6,0,MLB,usa/mlb/houston-astros-los-angeles-dodgers-nwhrjxc8/,-135,117
27-07-2024,HOU,LAD,7,6,1,MLB,usa/mlb/houston-astros-los-angeles-dodgers-8lp7BqPo/,-161,139
26-07-2024,HOU,LAD,5,0,1,MLB,usa/mlb/houston-astros-los-angeles-dodgers-ObF4Kv8G/,-139,120
25-07-2024,LAD,SF,6,4,1,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-t2zVeGnD/,-127,109
24-07-2024,LAD,SF,3,8,0,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-Ai5IRGWt/,-187,161
23-07-2024,LAD,SF,5,2,1,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-ULBHzCFB/,-155,134
22-07-2024,LAD,SF,3,2,1,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-KOTOUtqj/,-123,106
21-07-2024,LAD,BOS,9,6,1,MLB,usa/mlb/los-angeles-dodgers-boston-red-sox-GADRl2zM/,-114,-102
20-07-2024,LAD,BOS,7,6,1,MLB,usa/mlb/los-angeles-dodgers-boston-red-sox-MH1lfcC1/,-131,113
19-07-2024,LAD,BOS,4,1,1,MLB,usa/mlb/los-angeles-dodgers-boston-red-sox-GjkkCVXn/,-129,112
14-07-2024,DET,LAD,4,3,1,MLB,usa/mlb/detroit-tigers-los-angeles-dodgers-dSLpKpWN/,119,-136
13-07-2024,DET,LAD,11,9,1,MLB,usa/mlb/detroit-tigers-los-angeles-dodgers-d4FsZDdc/,103,-119
12-07-2024,DET,LAD,3,4,0,MLB,usa/mlb/detroit-tigers-los-angeles-dodgers-Ov7bRMfl/,-149,129
11-07-2024,PHI,LAD,5,1,1,MLB,usa/mlb/philadelphia-phillies-los-angeles-dodgers-0bwhybOC/,-154,133
10-07-2024,PHI,LAD,4,3,1,MLB,usa/mlb/philadelphia-phillies-los-angeles-dodgers-2NqMBv0P/,-134,116
09-07-2024,PHI,LAD,10,1,1,MLB,usa/mlb/philadelphia-phillies-los-angeles-dodgers-thFzHZy5/,-156,135
07-07-2024,LAD,MIL,2,9,0,MLB,usa/mlb/los-angeles-dodgers-milwaukee-brewers-UgNuMLJ1/,-171,149
06-07-2024,LAD,MIL,5,3,1,MLB,usa/mlb/los-angeles-dodgers-milwaukee-brewers-4nt8vkiQ/,-108,-106
05-07-2024,LAD,MIL,8,5,1,MLB,usa/mlb/los-angeles-dodgers-milwaukee-brewers-80QVWckH/,-208,179
04-07-2024,LAD,ARI,3,9,0,MLB,usa/mlb/los-angeles-dodgers-arizona-diamondbacks-4Se0nwk4/,-115,-100
03-07-2024,LAD,ARI,4,12,0,MLB,usa/mlb/los-angeles-dodgers-arizona-diamondbacks-GtWEiYQq/,-202,175
02-07-2024,LAD,ARI,6,5,1,MLB,usa/mlb/los-angeles-dodgers-arizona-diamondbacks-WxWjQhX8/,-187,162
30-06-2024,SF,LAD,10,4,1,MLB,usa/mlb/san-francisco-giants-los-angeles-dodgers-Kz4xYtVn/,101,-118
29-06-2024,SF,LAD,7,14,0,MLB,usa/mlb/san-francisco-giants-los-angeles-dodgers-lzKzsxEH/,169,-197
28-06-2024,SF,LAD,5,3,1,MLB,usa/mlb/san-francisco-giants-los-angeles-dodgers-dE6SrJ02/,-129,112
26-06-2024,CHW,LAD,0,4,0,MLB,usa/mlb/chicago-white-sox-los-angeles-dodgers-fsWZsLQE/,148,-172
25-06-2024,CHW,LAD,3,4,0,MLB,usa/mlb/chicago-white-sox-los-angeles-dodgers-phMc90Kk/,187,-218
24-06-2024,CHW,LAD,0,3,0,MLB,usa/mlb/chicago-white-sox-los-angeles-dodgers-Isn7Vpxo/,-101,-114
22-06-2024,LAD,LAA,7,2,1,MLB,usa/mlb/los-angeles-dodgers-los-angeles-angels-CluqAwA7/,-411,332
21-06-2024,LAD,LAA,2,3,0,MLB,usa/mlb/los-angeles-dodgers-los-angeles-angels-G2Jl02tq/,-174,151
20-06-2024,COL,LAD,3,5,0,MLB,usa/mlb/colorado-rockies-los-angeles-dodgers-WjsCLCCi/,183,-214
19-06-2024,COL,LAD,7,6,1,MLB,usa/mlb/colorado-rockies-los-angeles-dodgers-IVoN4NGU/,174,-202
18-06-2024,COL,LAD,9,11,0,MLB,usa/mlb/colorado-rockies-los-angeles-dodgers-0UuOeSXa/,163,-188
17-06-2024,COL,LAD,5,9,0,MLB,usa/mlb/colorado-rockies-los-angeles-dodgers-6XotoBJs/,140,-161
16-06-2024,LAD,KC,3,0,1,MLB,usa/mlb/los-angeles-dodgers-kansas-city-royals-QF5Qjtj3/,-265,224
15-06-2024,LAD,KC,2,7,0,MLB,usa/mlb/los-angeles-dodgers-kansas-city-royals-S6bRLLjT/,-234,199
14-06-2024,LAD,KC,4,3,1,MLB,usa/mlb/los-angeles-dodgers-kansas-city-royals-b5VZCQ7b/,-149,129
13-06-2024,LAD,TEX,1,3,0,MLB,usa/mlb/los-angeles-dodgers-texas-rangers-6DN79i16/,-188,162
12-06-2024,LAD,TEX,2,3,0,MLB,usa/mlb/los-angeles-dodgers-texas-rangers-jNfMcf2f/,-167,145
11-06-2024,LAD,TEX,15,2,1,MLB,usa/mlb/los-angeles-dodgers-texas-rangers-ChwA8jaF/,-166,144
09-06-2024,NYY,LAD,6,4,1,MLB,usa/mlb/new-york-yankees-los-angeles-dodgers-4AtRwufO/,116,-133
08-06-2024,NYY,LAD,3,11,0,MLB,usa/mlb/new-york-yankees-los-angeles-dodgers-lbbzVqBg/,-113,-102
07-06-2024,NYY,LAD,1,2,0,MLB,usa/mlb/new-york-yankees-los-angeles-dodgers-zXgIO8lK/,135,-157
06-06-2024,PIT,LAD,7,11,0,MLB,usa/mlb/pittsburgh-pirates-los-angeles-dodgers-EPwQcup4/,152,-176
05-06-2024,PIT,LAD,10,6,1,MLB,usa/mlb/pittsburgh-pirates-los-angeles-dodgers-pSfOqh4O/,-115,100
04-06-2024,PIT,LAD,1,0,1,MLB,usa/mlb/pittsburgh-pirates-los-angeles-dodgers-dSyWmqar/,165,-191
02-06-2024,LAD,COL,4,0,1,MLB,usa/mlb/los-angeles-dodgers-colorado-rockies-lv8zUl89/,-261,220
01-06-2024,LAD,COL,4,1,1,MLB,usa/mlb/los-angeles-dodgers-colorado-rockies-U3M6eU1p/,-307,256
