date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
20-07-2024,CLE,IND,100,93,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/cleveland-cavaliers-indiana-pacers-tvKTEHn1/,130,-171,140,-161
18-07-2024,DEN,IND,86,71,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/denver-nuggets-indiana-pacers-SWgEku1c/,175,-232,196,-222
16-07-2024,PHX,IND,94,98,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/phoenix-suns-indiana-pacers-IqPHTxNt/,182,-245,210,-217
14-07-2024,IND,MIN,94,105,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/indiana-pacers-minnesota-timberwolves-6R8lc5n2/,120,-158,129,-149
12-07-2024,IND,BKN,95,97,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/indiana-pacers-brooklyn-nets-SxFhuXQG/,-171,130,-164,140
27-05-2024,IND,BOS,102,105,0,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-boston-celtics-jwigCJQO/,227,-284,240,-263
25-05-2024,IND,BOS,111,114,0,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-boston-celtics-IPhoEudC/,228,-281,240,-238
23-05-2024,BOS,IND,126,110,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-indiana-pacers-xGpwG1Ra/,-374,294,-333,320
21-05-2024,BOS,IND,133,128,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-indiana-pacers-UksVHNdm/,-417,322,-400,350
19-05-2024,NY,IND,109,130,0,NBA_2023/2024,usa/nba-2023-2024/new-york-knicks-indiana-pacers-SfhZgKEt/,-147,124,-133,138
17-05-2024,IND,NY,116,103,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-new-york-knicks-Igzo14wH/,-198,163,-182,170
14-05-2024,NY,IND,121,91,1,NBA_2023/2024,usa/nba-2023-2024/new-york-knicks-indiana-pacers-6kRuDu1b/,-117,-100,-112,106
12-05-2024,IND,NY,121,89,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-new-york-knicks-2RTpI9o1/,-231,188,-213,204
10-05-2024,IND,NY,111,106,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-new-york-knicks-f1QxKVGl/,-289,230,-263,261
08-05-2024,NY,IND,130,121,1,NBA_2023/2024,usa/nba-2023-2024/new-york-knicks-indiana-pacers-CtNDPigR/,-182,152,-172,160
06-05-2024,NY,IND,121,117,1,NBA_2023/2024,usa/nba-2023-2024/new-york-knicks-indiana-pacers-vTO5RDOE/,-240,194,-222,204
02-05-2024,IND,MIL,120,98,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-milwaukee-bucks-QL0flNVF/,-242,197,-222,265
30-04-2024,MIL,IND,115,92,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-indiana-pacers-4dTtOD64/,163,-198,175,-159
28-04-2024,IND,MIL,126,113,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-milwaukee-bucks-E3jSlZo2/,-445,341,-400,388
26-04-2024,IND,MIL,121,118,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-milwaukee-bucks-IycJjeHk/,-263,213,-250,229
23-04-2024,MIL,IND,108,125,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-indiana-pacers-M5BmdHgS/,-116,-102,-111,104
21-04-2024,MIL,IND,109,94,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-indiana-pacers-MXqko0pe/,-101,-117,110,-112
14-04-2024,IND,ATL,157,115,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-atlanta-hawks-6NUn9RKe/,-949,628,-833,725
12-04-2024,CLE,IND,129,120,1,NBA_2023/2024,usa/nba-2023-2024/cleveland-cavaliers-indiana-pacers-pYZTFxxB/,-147,123,-135,131
09-04-2024,TOR,IND,123,140,0,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-indiana-pacers-lv86jG9h/,627,-929,670,-833
07-04-2024,IND,MIA,117,115,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-miami-heat-lnMhm5n1/,-145,122,-141,133
05-04-2024,IND,OKC,126,112,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-oklahoma-city-thunder-hvZMdIJc/,-242,197,-222,212
03-04-2024,BKN,IND,115,111,1,NBA_2023/2024,usa/nba-2023-2024/brooklyn-nets-indiana-pacers-KQEqqakb/,214,-262,229,-250
01-04-2024,IND,BKN,133,111,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-brooklyn-nets-GIiqG0LB/,-730,512,-667,555
29-03-2024,IND,LAL,109,90,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-los-angeles-lakers-bsuzCfO8/,-156,131,-147,140
27-03-2024,CHI,IND,125,99,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-indiana-pacers-tpg4byf9/,127,-150,140,-139
25-03-2024,LAC,IND,116,133,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-clippers-indiana-pacers-6RvMobA3/,-245,200,-233,222
24-03-2024,LAL,IND,150,145,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-indiana-pacers-Gdrt2bwm/,-135,116,-125,131
22-03-2024,GSW,IND,111,123,0,NBA_2023/2024,usa/nba-2023-2024/golden-state-warriors-indiana-pacers-xjZrYJO6/,-190,158,-182,175
20-03-2024,DET,IND,103,122,0,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-indiana-pacers-O4OAVQ28/,429,-586,470,-526
18-03-2024,IND,CLE,103,108,0,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-cleveland-cavaliers-Sv08DhsN/,-253,204,-238,238
16-03-2024,IND,BKN,121,100,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-brooklyn-nets-67QDzJqC/,-325,260,-294,294
13-03-2024,IND,CHI,129,132,0,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-chicago-bulls-6NlrdsJI/,-205,170,-192,184
12-03-2024,OKC,IND,111,121,0,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-indiana-pacers-4GqK1oks/,-216,177,-208,184
10-03-2024,ORL,IND,97,111,0,NBA_2023/2024,usa/nba-2023-2024/orlando-magic-indiana-pacers-bFv6fUsE/,-105,-110,104,-106
07-03-2024,IND,MIN,111,113,0,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-minnesota-timberwolves-4KJYOxhT/,-116,-101,-108,102
05-03-2024,DAL,IND,120,137,0,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-indiana-pacers-jB6nDugH/,-221,179,-208,196
