date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
20-07-2024,LAL,CHI,107,81,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/los-angeles-lakers-chicago-bulls-QkOH9sSI/,151,-199,165,-189
18-07-2024,CLE,LAL,89,93,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/cleveland-cavaliers-los-angeles-lakers-dA6BRSE7/,-240,180,-227,200
17-07-2024,ATL,LAL,86,87,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/atlanta-hawks-los-angeles-lakers-67l4XcoT/,-257,190,-217,225
15-07-2024,LAL,BOS,74,88,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/los-angeles-lakers-boston-celtics-SKq89ZyP/,251,-358,280,-333
12-07-2024,LAL,HOU,80,99,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/los-angeles-lakers-houston-rockets-WALqsgd4/,233,-327,260,-294
10-07-2024,LAL,MIA,76,80,0,California_Classic,usa/california-classic/los-angeles-lakers-miami-heat-OfLyxuYO/,116,-152,120,-135
07-07-2024,GSW,LAL,92,68,1,California_Classic,usa/california-classic/golden-state-warriors-los-angeles-lakers-8bVCsq4m/,-229,174,-200,187
06-07-2024,SAC,LAL,108,94,1,California_Classic,usa/california-classic/sacramento-kings-los-angeles-lakers-8pjvTqkf/,159,-214,170,-200
29-04-2024,DEN,LAL,108,106,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-los-angeles-lakers-nRBwQuio/,-245,198,-227,231
27-04-2024,LAL,DEN,119,108,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-denver-nuggets-UVCmWrhd/,131,-156,140,-147
25-04-2024,LAL,DEN,105,112,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-denver-nuggets-Y3JvY4Nq/,-120,102,-118,110
22-04-2024,DEN,LAL,101,99,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-los-angeles-lakers-xYX8wRaM/,-284,228,-263,243
20-04-2024,DEN,LAL,114,103,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-los-angeles-lakers-2RsPjU8c/,-263,211,-238,222
16-04-2024,NO,LAL,106,110,0,NBA_2023/2024,usa/nba-2023-2024/new-orleans-pelicans-los-angeles-lakers-lpVXLqHq/,-114,-104,-109,104
14-04-2024,NO,LAL,108,124,0,NBA_2023/2024,usa/nba-2023-2024/new-orleans-pelicans-los-angeles-lakers-U1ajTnCR/,-119,101,-111,106
12-04-2024,MEM,LAL,120,123,0,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-los-angeles-lakers-jX11cULq/,818,-1368,990,-1111
09-04-2024,LAL,GSW,120,134,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-golden-state-warriors-W8YJl0wC/,111,-132,118,-123
07-04-2024,LAL,MIN,117,127,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-minnesota-timberwolves-AHbP0OG0/,110,-130,116,-125
06-04-2024,LAL,CLE,116,97,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-cleveland-cavaliers-E7249e33/,-205,169,-196,181
03-04-2024,WSH,LAL,120,125,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-los-angeles-lakers-COXhMyro/,561,-818,604,-714
02-04-2024,TOR,LAL,111,128,0,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-los-angeles-lakers-UabnoLXC/,622,-922,670,-714
31-03-2024,BKN,LAL,104,116,0,NBA_2023/2024,usa/nba-2023-2024/brooklyn-nets-los-angeles-lakers-KYn0G9Ff/,212,-262,229,-233
29-03-2024,IND,LAL,109,90,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-los-angeles-lakers-bsuzCfO8/,-156,131,-147,140
27-03-2024,MEM,LAL,124,136,0,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-los-angeles-lakers-fmc8ce9F/,147,-175,165,-164
26-03-2024,MIL,LAL,124,128,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-los-angeles-lakers-2gYUqxuG/,-418,322,-400,340
24-03-2024,LAL,IND,150,145,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-indiana-pacers-Gdrt2bwm/,-135,116,-125,131
22-03-2024,LAL,PHI,101,94,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-philadelphia-76ers-A3XjWcgJ/,-316,251,-294,267
18-03-2024,LAL,ATL,136,105,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-atlanta-hawks-nLQwTXtA/,-433,337,-400,379
16-03-2024,LAL,GSW,121,128,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-golden-state-warriors-C8gzhKEn/,-122,104,-112,110
13-03-2024,SAC,LAL,120,107,1,NBA_2023/2024,usa/nba-2023-2024/sacramento-kings-los-angeles-lakers-2142sU0R/,115,-136,127,-127
10-03-2024,LAL,MIN,120,109,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-minnesota-timberwolves-jDJpmnzl/,-208,173,-196,189
08-03-2024,LAL,MIL,123,122,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-milwaukee-bucks-dWZsXZqj/,155,-189,165,-172
