date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
20-07-2024,WSH,MIL,91,79,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/washington-wizards-milwaukee-bucks-EiIyDeHD/,-234,174
19-07-2024,PHX,MIL,115,90,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/phoenix-suns-milwaukee-bucks-GEwxrlal/,-160,124
16-07-2024,MIL,LAC,97,112,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/milwaukee-bucks-los-angeles-clippers-Sdw5O22b/,187,-252
14-07-2024,MIL,CLE,81,112,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/milwaukee-bucks-cleveland-cavaliers-EFEA4mfS/,107,-139
13-07-2024,CHI,MIL,96,89,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/chicago-bulls-milwaukee-bucks-AH8BehBc/,-176,133
02-05-2024,IND,MIL,120,98,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-milwaukee-bucks-QL0flNVF/,-242,197
30-04-2024,MIL,IND,115,92,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-indiana-pacers-4dTtOD64/,163,-198
28-04-2024,IND,MIL,126,113,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-milwaukee-bucks-E3jSlZo2/,-445,341
26-04-2024,IND,MIL,121,118,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-milwaukee-bucks-IycJjeHk/,-263,213
23-04-2024,MIL,IND,108,125,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-indiana-pacers-M5BmdHgS/,-116,-102
21-04-2024,MIL,IND,109,94,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-indiana-pacers-MXqko0pe/,-101,-117
14-04-2024,ORL,MIL,113,88,1,NBA_2023/2024,usa/nba-2023-2024/orlando-magic-milwaukee-bucks-MVCZWUC2/,-226,184
12-04-2024,OKC,MIL,125,107,1,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-milwaukee-bucks-CnjAe8jd/,-922,610
10-04-2024,MIL,ORL,117,99,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-orlando-magic-vFeo5LNh/,104,-124
09-04-2024,MIL,BOS,104,91,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-boston-celtics-ShsUbp1J/,-166,139
07-04-2024,MIL,NY,109,122,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-new-york-knicks-IJJp86OQ/,-183,154
05-04-2024,MIL,TOR,111,117,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-toronto-raptors-hCEchxut/,-1074,687
03-04-2024,MIL,MEM,101,111,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-memphis-grizzlies-bHDmrJ44/,-823,564
02-04-2024,WSH,MIL,117,113,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-milwaukee-bucks-6mK5X1jn/,579,-844
30-03-2024,ATL,MIL,113,122,0,NBA_2023/2024,usa/nba-2023-2024/atlanta-hawks-milwaukee-bucks-bJbiIVpr/,163,-196
28-03-2024,NO,MIL,107,100,1,NBA_2023/2024,usa/nba-2023-2024/new-orleans-pelicans-milwaukee-bucks-Io2mliW1/,111,-133
26-03-2024,MIL,LAL,124,128,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-los-angeles-lakers-2gYUqxuG/,-418,322
24-03-2024,MIL,OKC,118,93,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-oklahoma-city-thunder-dC197KFP/,-140,117
21-03-2024,MIL,BKN,115,108,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-brooklyn-nets-xxfAJK9D/,-489,368
20-03-2024,BOS,MIL,122,119,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-milwaukee-bucks-2eNEUpIE/,-522,392
17-03-2024,MIL,PHX,140,129,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-phoenix-suns-nRomkIb5/,111,-129
14-03-2024,MIL,PHI,114,105,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-philadelphia-76ers-hnBZZog1/,-299,237
12-03-2024,SAC,MIL,129,94,1,NBA_2023/2024,usa/nba-2023-2024/sacramento-kings-milwaukee-bucks-bcozb3l6/,-119,101
10-03-2024,LAC,MIL,117,124,0,NBA_2023/2024,usa/nba-2023-2024/los-angeles-clippers-milwaukee-bucks-AgbBYnLf/,206,-246
08-03-2024,LAL,MIL,123,122,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-milwaukee-bucks-dWZsXZqj/,155,-189
06-03-2024,GSW,MIL,125,90,1,NBA_2023/2024,usa/nba-2023-2024/golden-state-warriors-milwaukee-bucks-zuSHSKh4/,-142,121
04-03-2024,MIL,LAC,113,106,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-los-angeles-clippers-z5B81rf5/,114,-127
01-03-2024,CHI,MIL,97,113,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-milwaukee-bucks-UuYtAFt8/,138,-164
29-02-2024,CHA,MIL,99,111,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-milwaukee-bucks-rBW6in9q/,448,-640
27-02-2024,MIL,CHA,123,85,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-charlotte-hornets-vHluwmfj/,-1078,663
25-02-2024,PHI,MIL,98,119,0,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-milwaukee-bucks-CUUrWvs6/,165,-196
23-02-2024,MIN,MIL,107,112,0,NBA_2023/2024,usa/nba-2023-2024/minnesota-timberwolves-milwaukee-bucks-jahCILC6/,-177,148
15-02-2024,MEM,MIL,113,110,1,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-milwaukee-bucks-U7trFn6E/,660,-1026
13-02-2024,MIL,MIA,97,123,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-miami-heat-MwPXbzGG/,-299,240
12-02-2024,MIL,DEN,112,95,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-denver-nuggets-G63wuFOp/,-115,-102
09-02-2024,MIL,CHA,120,84,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-charlotte-hornets-OjqcvtTk/,-1714,928
08-02-2024,MIL,MIN,105,129,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-minnesota-timberwolves-zRA9mp63/,109,-130
06-02-2024,PHX,MIL,114,106,1,NBA_2023/2024,usa/nba-2023-2024/phoenix-suns-milwaukee-bucks-80ftD3Uj/,-226,180
04-02-2024,UTAH,MIL,123,108,1,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-milwaukee-bucks-OlhUJEo6/,-135,115
03-02-2024,DAL,MIL,117,129,0,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-milwaukee-bucks-OzDe5FWC/,141,-169
31-01-2024,POR,MIL,119,116,1,NBA_2023/2024,usa/nba-2023-2024/portland-trail-blazers-milwaukee-bucks-2wII32e8/,387,-523
29-01-2024,DEN,MIL,113,107,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-milwaukee-bucks-25IKnAKG/,-172,144
27-01-2024,MIL,NO,141,117,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-new-orleans-pelicans-nFT3LXLH/,-160,134
26-01-2024,MIL,CLE,100,112,0,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-cleveland-cavaliers-SlezO5QI/,-215,175
