date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
21-07-2024,UTAH,DET,97,87,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/utah-jazz-detroit-pistons-UNU8B3c6/,121,-156,131,-143
19-07-2024,DET,NY,90,91,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/detroit-pistons-new-york-knicks-vg8u29jK/,-171,133,-164,142
16-07-2024,DET,CHI,85,77,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/detroit-pistons-chicago-bulls-SYOtOYjI/,136,-178,145,-161
15-07-2024,HOU,DET,73,87,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/houston-rockets-detroit-pistons-8jFIXoOE/,-380,265,-370,290
13-07-2024,PHI,DET,94,81,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/philadelphia-76ers-detroit-pistons-dEtanlYq/,-216,161,-200,179
14-04-2024,SA,DET,123,95,1,NBA_2023/2024,usa/nba-2023-2024/san-antonio-spurs-detroit-pistons-0pjMNQZl/,-200,164,-185,175
12-04-2024,DAL,DET,89,107,0,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-detroit-pistons-vgrdJBr3/,-613,450,-556,540
11-04-2024,DET,CHI,105,127,0,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-chicago-bulls-6Rn21wNH/,425,-583,470,-526
09-04-2024,PHI,DET,120,102,1,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-detroit-pistons-GE1Xb2oD/,-1238,750,-1000,850
06-04-2024,BKN,DET,113,103,1,NBA_2023/2024,usa/nba-2023-2024/brooklyn-nets-detroit-pistons-rs788FI9/,-469,359,-400,388
05-04-2024,MEM,DET,108,90,1,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-detroit-pistons-veLrhfYS/,-106,-112,100,-103
03-04-2024,ATL,DET,121,113,1,NBA_2023/2024,usa/nba-2023-2024/atlanta-hawks-detroit-pistons-ETByoLKo/,-650,467,-588,503
01-04-2024,DET,MEM,108,110,0,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-memphis-grizzlies-nqmuHt65/,-135,114,-130,120
