date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
20-07-2024,WSH,MIL,91,79,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/washington-wizards-milwaukee-bucks-EiIyDeHD/,-234,174
18-07-2024,SAC,WSH,69,73,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/sacramento-kings-washington-wizards-foAfVAFr/,114,-147
16-07-2024,POR,WSH,82,80,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/portland-trail-blazers-washington-wizards-ttucQOXo/,133,-173
14-07-2024,WSH,HOU,91,109,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/washington-wizards-houston-rockets-bLezL8v9/,188,-255
12-07-2024,WSH,ATL,94,88,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/washington-wizards-atlanta-hawks-0jD0wBeT/,-253,187
14-04-2024,BOS,WSH,132,122,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-washington-wizards-Y9WvBmjq/,-455,346
12-04-2024,WSH,CHI,127,129,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-chicago-bulls-QVJSHb7b/,-127,107
09-04-2024,MIN,WSH,130,121,1,NBA_2023/2024,usa/nba-2023-2024/minnesota-timberwolves-washington-wizards-KjM8i2gg/,-2000,1037
07-04-2024,TOR,WSH,130,122,1,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-washington-wizards-W2D1idfn/,-197,165
05-04-2024,WSH,POR,102,108,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-portland-trail-blazers-z3ORexZ3/,-143,120
03-04-2024,WSH,LAL,120,125,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-los-angeles-lakers-COXhMyro/,561,-818
02-04-2024,WSH,MIL,117,113,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-milwaukee-bucks-6mK5X1jn/,579,-844
31-03-2024,WSH,MIA,107,119,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-miami-heat-Sbj8Emp7/,471,-660
29-03-2024,WSH,DET,87,96,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-detroit-pistons-67rrAYhL/,-154,130
27-03-2024,WSH,BKN,119,122,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-brooklyn-nets-WEBDyEnd/,140,-168
25-03-2024,CHI,WSH,105,107,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-washington-wizards-pxzcbGxC/,-734,516
23-03-2024,WSH,TOR,112,109,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-toronto-raptors-0K6Vl3Ym/,-232,188
21-03-2024,WSH,SAC,109,102,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-sacramento-kings-tA01Ltu1/,431,-591
19-03-2024,WSH,HOU,114,137,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-houston-rockets-I7mBAPQr/,387,-514
17-03-2024,WSH,BOS,104,130,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-boston-celtics-G6ZanGrO/,764,-1294
16-03-2024,CHI,WSH,127,98,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-washington-wizards-Gx84ctiP/,-413,320
14-03-2024,HOU,WSH,135,119,1,NBA_2023/2024,usa/nba-2023-2024/houston-rockets-washington-wizards-CzfxySwe/,-367,283
12-03-2024,MEM,WSH,109,97,1,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-washington-wizards-bZ6i6RtQ/,110,-129
10-03-2024,MIA,WSH,108,110,0,NBA_2023/2024,usa/nba-2023-2024/miami-heat-washington-wizards-r7dJWQk7/,-647,463
08-03-2024,WSH,CHA,112,100,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-charlotte-hornets-2FoaubxA/,-140,119
06-03-2024,WSH,ORL,109,119,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-orlando-magic-CQfeBJNT/,214,-268
04-03-2024,UTAH,WSH,127,115,1,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-washington-wizards-WW4HaMOH/,-212,170
01-03-2024,LAC,WSH,140,115,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-clippers-washington-wizards-8WWp9ZeE/,-1316,766
29-02-2024,LAL,WSH,134,131,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-washington-wizards-QqPDARFL/,-550,396
27-02-2024,WSH,GSW,112,123,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-golden-state-warriors-tM6hniX3/,401,-573
25-02-2024,WSH,CLE,105,114,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-cleveland-cavaliers-dIWfTxRO/,638,-982
23-02-2024,OKC,WSH,147,106,1,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-washington-wizards-WA99HuSC/,-1594,897
22-02-2024,DEN,WSH,130,110,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-washington-wizards-CpBLS5zE/,-1429,787
14-02-2024,NO,WSH,133,126,1,NBA_2023/2024,usa/nba-2023-2024/new-orleans-pelicans-washington-wizards-fV1ueREr/,-1101,698
12-02-2024,DAL,WSH,112,104,1,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-washington-wizards-U9iL3b1o/,-732,500
10-02-2024,WSH,PHI,113,119,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-philadelphia-76ers-hvFayp4l/,175,-216
09-02-2024,BOS,WSH,133,129,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-washington-wizards-p0pguMDq/,-2667,1235
07-02-2024,WSH,CLE,106,114,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-cleveland-cavaliers-MuxTz7Mc/,469,-678
04-02-2024,WSH,PHX,112,140,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-phoenix-suns-IZgnSxvQ/,410,-577
02-02-2024,WSH,MIA,102,110,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-miami-heat-0Ya5fbIf/,252,-318
31-01-2024,WSH,LAC,109,125,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-los-angeles-clippers-jPJelNeL/,330,-433
29-01-2024,SA,WSH,113,118,0,NBA_2023/2024,usa/nba-2023-2024/san-antonio-spurs-washington-wizards-6wPBlWk4/,-162,136
27-01-2024,DET,WSH,104,118,0,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-washington-wizards-A9YvRyht/,-155,130
25-01-2024,WSH,UTAH,108,123,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-utah-jazz-tYWhBStD/,221,-273
24-01-2024,WSH,MIN,107,118,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-minnesota-timberwolves-pQ9dZvT2/,395,-524
21-01-2024,WSH,DEN,104,113,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-denver-nuggets-Ai7j7MqA/,526,-748
20-01-2024,WSH,SA,127,131,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-san-antonio-spurs-CdyMispN/,-131,111
18-01-2024,NY,WSH,113,109,1,NBA_2023/2024,usa/nba-2023-2024/new-york-knicks-washington-wizards-8pGNrn1h/,-679,481
15-01-2024,WSH,DET,117,129,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-detroit-pistons-GEyoZyYQ/,-226,182
13-01-2024,ATL,WSH,99,127,0,NBA_2023/2024,usa/nba-2023-2024/atlanta-hawks-washington-wizards-lrY41cCe/,-320,257
10-01-2024,IND,WSH,112,104,1,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-washington-wizards-QgKAiXjg/,-327,264
08-01-2024,WSH,OKC,128,136,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-oklahoma-city-thunder-QZiPuzhs/,441,-600
06-01-2024,WSH,NY,105,121,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-new-york-knicks-WbeZMLo2/,318,-407
05-01-2024,CLE,WSH,114,90,1,NBA_2023/2024,usa/nba-2023-2024/cleveland-cavaliers-washington-wizards-IkrmBOnj/,-511,393
03-01-2024,CLE,WSH,140,101,1,NBA_2023/2024,usa/nba-2023-2024/cleveland-cavaliers-washington-wizards-reWI7ktb/,-396,312
31-12-2023,WSH,ATL,126,130,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-atlanta-hawks-Esu4fu6s/,208,-250
29-12-2023,WSH,BKN,110,104,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-brooklyn-nets-jatnl4q8/,195,-234
27-12-2023,WSH,TOR,102,132,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-toronto-raptors-jiADBMI5/,220,-268
26-12-2023,WSH,ORL,119,127,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-orlando-magic-GjJLXNsU/,230,-280
22-12-2023,GSW,WSH,129,118,1,NBA_2023/2024,usa/nba-2023-2024/golden-state-warriors-washington-wizards-SnWd87EI/,-561,419
21-12-2023,POR,WSH,117,118,0,NBA_2023/2024,usa/nba-2023-2024/portland-trail-blazers-washington-wizards-0KCmCkFg/,-178,150
18-12-2023,SAC,WSH,143,131,1,NBA_2023/2024,usa/nba-2023-2024/sacramento-kings-washington-wizards-IF7j5s29/,-982,656
17-12-2023,PHX,WSH,112,108,1,NBA_2023/2024,usa/nba-2023-2024/phoenix-suns-washington-wizards-CdT7fQmi/,-769,550
15-12-2023,WSH,IND,137,123,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-indiana-pacers-p8UiTmkh/,272,-333
13-12-2023,WSH,NO,122,142,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-new-orleans-pelicans-E1LqTSXf/,218,-266
11-12-2023,PHI,WSH,146,101,1,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-washington-wizards-0rBD9sy5/,-784,555
08-12-2023,BKN,WSH,124,97,1,NBA_2023/2024,usa/nba-2023-2024/brooklyn-nets-washington-wizards-UoD5B99H/,-395,316
06-12-2023,WSH,PHI,126,131,0,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-philadelphia-76ers-6B0Hq0K7/,366,-482
