date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,KC,SF,0,2,0,MLB,usa/mlb/kansas-city-royals-san-francisco-giants-29zNZW7r/,-108,-108
21-09-2024,KC,SF,0,9,0,MLB,usa/mlb/kansas-city-royals-san-francisco-giants-4G5KrSjD/,-148,128
20-09-2024,KC,SF,1,2,0,MLB,usa/mlb/kansas-city-royals-san-francisco-giants-OGjF00Cb/,-201,172
19-09-2024,BAL,SF,5,3,1,MLB,usa/mlb/baltimore-orioles-san-francisco-giants-fwK0CcBA/,-158,136
18-09-2024,BAL,SF,3,5,0,MLB,usa/mlb/baltimore-orioles-san-francisco-giants-dSqFHhmj/,-162,140
17-09-2024,BAL,SF,0,10,0,MLB,usa/mlb/baltimore-orioles-san-francisco-giants-GpzgwRFQ/,100,-116
15-09-2024,SF,SD,3,4,0,MLB,usa/mlb/san-francisco-giants-san-diego-padres-CAvpduM5/,-104,-111
14-09-2024,SF,SD,0,8,0,MLB,usa/mlb/san-francisco-giants-san-diego-padres-xKd2ZxWk/,137,-159
13-09-2024,SF,SD,0,5,0,MLB,usa/mlb/san-francisco-giants-san-diego-padres-G4zcCCT0/,101,-117
12-09-2024,SF,MIL,0,3,0,MLB,usa/mlb/san-francisco-giants-milwaukee-brewers-IXdSRiTm/,115,-133
11-09-2024,SF,MIL,13,2,1,MLB,usa/mlb/san-francisco-giants-milwaukee-brewers-vPbNOtJN/,-136,117
10-09-2024,SF,MIL,2,3,0,MLB,usa/mlb/san-francisco-giants-milwaukee-brewers-xzJFg1Ic/,-101,-114
08-09-2024,SD,SF,6,7,0,MLB,usa/mlb/san-diego-padres-san-francisco-giants-noSGaTpl/,-193,166
07-09-2024,SD,SF,3,6,0,MLB,usa/mlb/san-diego-padres-san-francisco-giants-4Qd5hXfI/,-124,107
06-09-2024,SD,SF,5,1,1,MLB,usa/mlb/san-diego-padres-san-francisco-giants-GOl5Nifh/,-208,176
05-09-2024,SF,ARI,3,2,1,MLB,usa/mlb/san-francisco-giants-arizona-diamondbacks-p4tMJ9gH/,-157,135
04-09-2024,SF,ARI,4,6,0,MLB,usa/mlb/san-francisco-giants-arizona-diamondbacks-pILfY88A/,112,-130
03-09-2024,SF,ARI,7,8,0,MLB,usa/mlb/san-francisco-giants-arizona-diamondbacks-pxIBQH61/,-101,-115
01-09-2024,SF,MIA,5,7,0,MLB,usa/mlb/san-francisco-giants-miami-marlins-jwi63i4C/,-277,231
31-08-2024,SF,MIA,3,4,0,MLB,usa/mlb/san-francisco-giants-miami-marlins-O2Z6LPPc/,-140,121
30-08-2024,SF,MIA,3,1,1,MLB,usa/mlb/san-francisco-giants-miami-marlins-4tX3ETZR/,-289,242
29-08-2024,MIL,SF,6,0,1,MLB,usa/mlb/milwaukee-brewers-san-francisco-giants-8lf4sS3E/,-128,111
28-08-2024,MIL,SF,5,3,1,MLB,usa/mlb/milwaukee-brewers-san-francisco-giants-UJS9phGN/,-169,146
27-08-2024,MIL,SF,4,5,0,MLB,usa/mlb/milwaukee-brewers-san-francisco-giants-GGAAFCFc/,-113,-103
25-08-2024,SEA,SF,4,3,1,MLB,usa/mlb/seattle-mariners-san-francisco-giants-Wp0XQ0KQ/,-138,119
24-08-2024,SEA,SF,3,4,0,MLB,usa/mlb/seattle-mariners-san-francisco-giants-KODgWed6/,-111,-104
23-08-2024,SEA,SF,6,5,1,MLB,usa/mlb/seattle-mariners-san-francisco-giants-86ThYxqi/,-153,132
21-08-2024,SF,CHW,2,6,0,MLB,usa/mlb/san-francisco-giants-chicago-white-sox-l0eOZkKe/,-232,197
20-08-2024,SF,CHW,4,1,1,MLB,usa/mlb/san-francisco-giants-chicago-white-sox-4de08AQK/,-245,207
19-08-2024,SF,CHW,5,3,1,MLB,usa/mlb/san-francisco-giants-chicago-white-sox-jR6G0JOB/,-237,202
18-08-2024,OAK,SF,2,4,0,MLB,usa/mlb/oakland-athletics-san-francisco-giants-Oh6SSy84/,133,-155
17-08-2024,OAK,SF,2,0,1,MLB,usa/mlb/oakland-athletics-san-francisco-giants-279lYWqp/,108,-125
15-08-2024,SF,ATL,6,0,1,MLB,usa/mlb/san-francisco-giants-atlanta-braves-zgJYU3kQ/,-115,-101
14-08-2024,SF,ATL,2,13,0,MLB,usa/mlb/san-francisco-giants-atlanta-braves-GCjQKJRI/,-135,116
13-08-2024,SF,ATL,3,4,0,MLB,usa/mlb/san-francisco-giants-atlanta-braves-E7rQkvRh/,-112,-104
12-08-2024,SF,ATL,0,1,0,MLB,usa/mlb/san-francisco-giants-atlanta-braves-dMYzLMMf/,-106,-109
11-08-2024,SF,DET,4,5,0,MLB,usa/mlb/san-francisco-giants-detroit-tigers-dv6txFcn/,-182,156
10-08-2024,SF,DET,3,1,1,MLB,usa/mlb/san-francisco-giants-detroit-tigers-YqNznjRA/,-250,211
09-08-2024,SF,DET,3,2,1,MLB,usa/mlb/san-francisco-giants-detroit-tigers-nRqmyfUk/,-188,162
08-08-2024,WSH,SF,5,9,0,MLB,usa/mlb/washington-nationals-san-francisco-giants-CWBhhn5s/,100,-116
07-08-2024,WSH,SF,4,7,0,MLB,usa/mlb/washington-nationals-san-francisco-giants-Srfq1slC/,138,-160
06-08-2024,WSH,SF,11,5,1,MLB,usa/mlb/washington-nationals-san-francisco-giants-vsnqW1mn/,101,-118
05-08-2024,WSH,SF,1,4,0,MLB,usa/mlb/washington-nationals-san-francisco-giants-MJGMqLHo/,143,-165
04-08-2024,CIN,SF,2,8,0,MLB,usa/mlb/cincinnati-reds-san-francisco-giants-4MW6sjhF/,-112,-103
03-08-2024,CIN,SF,6,4,1,MLB,usa/mlb/cincinnati-reds-san-francisco-giants-rkkSnoUf/,-134,116
02-08-2024,CIN,SF,0,3,0,MLB,usa/mlb/cincinnati-reds-san-francisco-giants-8dW25E1J/,116,-135
31-07-2024,SF,OAK,1,0,1,MLB,usa/mlb/san-francisco-giants-oakland-athletics-2ioRe1UM/,-196,168
30-07-2024,SF,OAK,2,5,0,MLB,usa/mlb/san-francisco-giants-oakland-athletics-t6YQQLTd/,-188,162
28-07-2024,SF,COL,5,4,1,MLB,usa/mlb/san-francisco-giants-colorado-rockies-YZ30RhK7/,-191,164
27-07-2024,SF,COL,5,0,1,MLB,usa/mlb/san-francisco-giants-colorado-rockies-UNEditvU/,-205,177
27-07-2024,SF,COL,4,1,1,MLB,usa/mlb/san-francisco-giants-colorado-rockies-6q6On0no/,-227,193
26-07-2024,SF,COL,11,4,1,MLB,usa/mlb/san-francisco-giants-colorado-rockies-UN01LKhA/,-174,150
25-07-2024,LAD,SF,6,4,1,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-t2zVeGnD/,-127,109
24-07-2024,LAD,SF,3,8,0,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-Ai5IRGWt/,-187,161
23-07-2024,LAD,SF,5,2,1,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-ULBHzCFB/,-155,134
22-07-2024,LAD,SF,3,2,1,MLB,usa/mlb/los-angeles-dodgers-san-francisco-giants-KOTOUtqj/,-123,106
21-07-2024,COL,SF,2,3,0,MLB,usa/mlb/colorado-rockies-san-francisco-giants-f1Y031kF/,121,-140
20-07-2024,COL,SF,4,3,1,MLB,usa/mlb/colorado-rockies-san-francisco-giants-MVtN8dRf/,140,-162
19-07-2024,COL,SF,7,3,1,MLB,usa/mlb/colorado-rockies-san-francisco-giants-rPeB5oHU/,113,-130
14-07-2024,SF,MIN,3,2,1,MLB,usa/mlb/san-francisco-giants-minnesota-twins-SACGEOgo/,-154,133
13-07-2024,SF,MIN,2,4,0,MLB,usa/mlb/san-francisco-giants-minnesota-twins-IJ3jXiR9/,-129,112
12-07-2024,SF,MIN,7,1,1,MLB,usa/mlb/san-francisco-giants-minnesota-twins-W4A6P0P0/,126,-146
11-07-2024,SF,TOR,3,5,0,MLB,usa/mlb/san-francisco-giants-toronto-blue-jays-8S8Wb6ut/,-124,107
10-07-2024,SF,TOR,6,10,0,MLB,usa/mlb/san-francisco-giants-toronto-blue-jays-nJ7zbQfn/,-155,134
09-07-2024,SF,TOR,4,3,1,MLB,usa/mlb/san-francisco-giants-toronto-blue-jays-UscucpAh/,-130,113
07-07-2024,CLE,SF,5,4,1,MLB,usa/mlb/cleveland-guardians-san-francisco-giants-ziEVrqRE/,-130,112
