date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
30-01-2024,CHI,TOR,107,118,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-toronto-raptors-8QPe9YtM/,-274,220
28-01-2024,POR,CHI,96,104,0,NBA_2023/2024,usa/nba-2023-2024/portland-trail-blazers-chicago-bulls-YP4YzDL4/,187,-231
25-01-2024,LAL,CHI,141,132,1,NBA_2023/2024,usa/nba-2023-2024/los-angeles-lakers-chicago-bulls-UZbFSTBm/,-231,188
22-01-2024,PHX,CHI,115,113,1,NBA_2023/2024,usa/nba-2023-2024/phoenix-suns-chicago-bulls-WMqNKuE9/,-206,171
20-01-2024,CHI,MEM,125,96,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-memphis-grizzlies-ruSinL7p/,-306,244
18-01-2024,TOR,CHI,110,116,0,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-chicago-bulls-QspclX4d/,108,-128
15-01-2024,CLE,CHI,109,91,1,NBA_2023/2024,usa/nba-2023-2024/cleveland-cavaliers-chicago-bulls-ULHLSZAf/,-178,152
13-01-2024,SA,CHI,116,122,0,NBA_2023/2024,usa/nba-2023-2024/san-antonio-spurs-chicago-bulls-UcD3MblL/,205,-250
12-01-2024,CHI,GSW,131,140,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-golden-state-warriors-0IaHA1k9/,-142,121
10-01-2024,CHI,HOU,124,119,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-houston-rockets-fZ7NlVzC/,-168,143
08-01-2024,CHA,CHI,112,119,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-chicago-bulls-KzQibr88/,215,-266
05-01-2024,CHI,CHA,104,91,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-charlotte-hornets-boLZYRvc/,-370,297
03-01-2024,NY,CHI,116,100,1,NBA_2023/2024,usa/nba-2023-2024/new-york-knicks-chicago-bulls-IDOV4mQG/,-340,273
02-01-2024,PHI,CHI,110,97,1,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-chicago-bulls-Qa1b4GZ5/,-458,355
30-12-2023,CHI,PHI,105,92,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-philadelphia-76ers-QHfU0sTD/,-110,-106
28-12-2023,CHI,IND,104,120,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-indiana-pacers-QsvLZ4UE/,-105,-109
26-12-2023,CHI,ATL,118,113,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-atlanta-hawks-hCAmTsjo/,114,-134
23-12-2023,CHI,CLE,95,109,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-cleveland-cavaliers-6iAZLQrI/,-238,197
21-12-2023,CHI,SA,114,95,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-san-antonio-spurs-6HgQflpJ/,-236,194
20-12-2023,CHI,LAL,124,108,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-los-angeles-lakers-Wva10hGs/,143,-169
18-12-2023,PHI,CHI,104,108,0,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-chicago-bulls-0vyQlMHS/,-511,388
16-12-2023,MIA,CHI,118,116,1,NBA_2023/2024,usa/nba-2023-2024/miami-heat-chicago-bulls-vVkRsm4o/,-195,165
14-12-2023,MIA,CHI,116,124,0,NBA_2023/2024,usa/nba-2023-2024/miami-heat-chicago-bulls-dlTGRzEm/,-163,139
12-12-2023,CHI,DEN,106,114,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-denver-nuggets-x6aDzBuL/,206,-251
11-12-2023,MIL,CHI,133,129,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-chicago-bulls-0OQ5HVYr/,-612,448
08-12-2023,SA,CHI,112,121,0,NBA_2023/2024,usa/nba-2023-2024/san-antonio-spurs-chicago-bulls-GxnOTjPo/,112,-130
06-12-2023,CHI,CHA,111,100,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-charlotte-hornets-SIAykedm/,-198,166
02-12-2023,CHI,NO,124,118,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-new-orleans-pelicans-0MZxc4ia/,100,-117
30-11-2023,CHI,MIL,120,113,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-milwaukee-bucks-KlwZSPxJ/,375,-488
28-11-2023,BOS,CHI,124,97,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-chicago-bulls-SIpRcXYn/,-714,512
26-11-2023,BKN,CHI,118,109,1,NBA_2023/2024,usa/nba-2023-2024/brooklyn-nets-chicago-bulls-YDv6wJf9/,-148,126
24-11-2023,TOR,CHI,121,108,1,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-chicago-bulls-02oQH7r9/,-197,166
22-11-2023,OKC,CHI,116,102,1,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-chicago-bulls-htvbAKQM/,-280,230
20-11-2023,CHI,MIA,100,118,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-miami-heat-04z6GzWb/,104,-121
18-11-2023,CHI,MIA,102,97,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-miami-heat-SxuCb2AD/,106,-123
17-11-2023,CHI,ORL,97,103,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-orlando-magic-dzfe3gBP/,-165,140
15-11-2023,CHI,ORL,94,96,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-orlando-magic-YF3G9SIE/,-132,113
13-11-2023,MIL,CHI,118,109,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-chicago-bulls-h0OHlRtk/,-426,332
12-11-2023,CHI,DET,119,108,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-detroit-pistons-SblqzSRe/,-259,212
08-11-2023,CHI,PHX,115,116,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-phoenix-suns-08QHXY5c/,-104,-111
06-11-2023,CHI,UTAH,130,113,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-utah-jazz-O4QYXs0t/,-173,148
04-11-2023,DEN,CHI,123,101,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-chicago-bulls-bNWt11VI/,-399,314
03-11-2023,CHI,BKN,107,109,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-brooklyn-nets-lYC4tW3C/,-168,144
01-11-2023,DAL,CHI,114,105,1,NBA_2023/2024,usa/nba-2023-2024/dallas-mavericks-chicago-bulls-bTZjh6nl/,-163,138
30-10-2023,IND,CHI,105,112,0,NBA_2023/2024,usa/nba-2023-2024/indiana-pacers-chicago-bulls-SIzh7ctH/,-150,129
28-10-2023,DET,CHI,118,102,1,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-chicago-bulls-fVs6cMCh/,118,-140
27-10-2023,CHI,TOR,104,103,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-toronto-raptors-lWRaPy19/,-134,114
25-10-2023,CHI,OKC,104,124,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-oklahoma-city-thunder-4t7hV3Ta/,-143,121
19-10-2023,CHI,MIN,105,114,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-minnesota-timberwolves-APAhsKcQ/,-111,-116
17-10-2023,CHI,TOR,102,106,0,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-toronto-raptors-2NB2kHkm/,-165,128
15-10-2023,DEN,CHI,116,102,1,NBA_2023/2024,usa/nba-2023-2024/denver-nuggets-chicago-bulls-fi5p0Y35/,-292,214
12-10-2023,CHI,DEN,133,124,1,NBA_2023/2024,usa/nba-2023-2024/chicago-bulls-denver-nuggets-rZl8hs2d/,-135,104
08-10-2023,MIL,CHI,105,102,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-chicago-bulls-8QZJ9uxe/,112,-142
15-07-2023,CHI,WSH,90,85,1,NBA_Las_Vegas_Summer_League_2023,usa/nba-las-vegas-summer-league-2023/chicago-bulls-washington-wizards-n7ogVgXe/,-152,119
13-07-2023,CHI,CLE,83,87,0,NBA_Las_Vegas_Summer_League_2023,usa/nba-las-vegas-summer-league-2023/chicago-bulls-cleveland-cavaliers-djxWuQRG/,169,-223
11-07-2023,SAC,CHI,99,107,0,NBA_Las_Vegas_Summer_League_2023,usa/nba-las-vegas-summer-league-2023/sacramento-kings-chicago-bulls-MDPgtZLa/,-125,-102
08-07-2023,CHI,MEM,80,87,0,NBA_Las_Vegas_Summer_League_2023,usa/nba-las-vegas-summer-league-2023/chicago-bulls-memphis-grizzlies-2RoaMvVQ/,171,-224
07-07-2023,TOR,CHI,74,83,0,NBA_Las_Vegas_Summer_League_2023,usa/nba-las-vegas-summer-league-2023/toronto-raptors-chicago-bulls-UL5O91oL/,-152,120
14-04-2023,MIA,CHI,102,91,1,NBA_2022/2023,usa/nba-2022-2023/miami-heat-chicago-bulls-lhFPMW86/,-198,167
12-04-2023,TOR,CHI,105,109,0,NBA_2022/2023,usa/nba-2022-2023/toronto-raptors-chicago-bulls-pUsOy8SP/,-240,199
09-04-2023,CHI,DET,103,81,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-detroit-pistons-EVb4mqSn/,-364,288
07-04-2023,DAL,CHI,112,115,0,NBA_2022/2023,usa/nba-2022-2023/dallas-mavericks-chicago-bulls-rRWctSKJ/,-130,111
05-04-2023,MIL,CHI,105,92,1,NBA_2022/2023,usa/nba-2022-2023/milwaukee-bucks-chicago-bulls-EZflQFUL/,-216,180
04-04-2023,CHI,ATL,105,123,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-atlanta-hawks-SIW6DxoG/,-223,185
02-04-2023,CHI,MEM,128,107,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-memphis-grizzlies-OA96pvHT/,-105,-112
31-03-2023,CHA,CHI,91,121,0,NBA_2022/2023,usa/nba-2022-2023/charlotte-hornets-chicago-bulls-YZu452Vs/,426,-577
29-03-2023,CHI,LAL,110,121,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-los-angeles-lakers-YL0Vj3Gl/,147,-173
27-03-2023,LAC,CHI,124,112,1,NBA_2022/2023,usa/nba-2022-2023/los-angeles-clippers-chicago-bulls-YaPfvQWr/,-186,156
26-03-2023,LAL,CHI,108,118,0,NBA_2022/2023,usa/nba-2022-2023/los-angeles-lakers-chicago-bulls-fX6ZYUf3/,-209,174
24-03-2023,POR,CHI,96,124,0,NBA_2022/2023,usa/nba-2022-2023/portland-trail-blazers-chicago-bulls-pbHkZwkn/,214,-260
22-03-2023,CHI,PHI,91,116,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-philadelphia-76ers-6wkk6uLa/,106,-125
20-03-2023,PHI,CHI,105,109,0,NBA_2022/2023,usa/nba-2022-2023/philadelphia-76ers-chicago-bulls-n5jT0pqK/,-340,273
18-03-2023,CHI,MIA,113,99,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-miami-heat-EsLm2ZNd/,114,-134
17-03-2023,CHI,MIN,139,131,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-minnesota-timberwolves-6HeAlGgc/,-145,123
15-03-2023,CHI,SAC,114,117,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-sacramento-kings-M57rUQjo/,101,-119
11-03-2023,HOU,CHI,111,119,0,NBA_2022/2023,usa/nba-2022-2023/houston-rockets-chicago-bulls-hvLbLsjN/,260,-318
08-03-2023,DEN,CHI,96,117,0,NBA_2022/2023,usa/nba-2022-2023/denver-nuggets-chicago-bulls-vFJlf5iO/,-370,294
05-03-2023,CHI,IND,122,125,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-indiana-pacers-fNBujafL/,-216,178
03-03-2023,CHI,PHX,104,125,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-phoenix-suns-2gIcurt3/,135,-159
01-03-2023,DET,CHI,115,117,0,NBA_2022/2023,usa/nba-2022-2023/detroit-pistons-chicago-bulls-MZzgB3RM/,208,-249
28-02-2023,TOR,CHI,104,98,1,NBA_2022/2023,usa/nba-2022-2023/toronto-raptors-chicago-bulls-Gh8qZLyK/,-184,158
26-02-2023,CHI,WSH,102,82,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-washington-wizards-vJgxFQA0/,-213,180
24-02-2023,CHI,BKN,131,87,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-brooklyn-nets-UJpj3TBl/,-127,109
16-02-2023,CHI,MIL,100,112,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-milwaukee-bucks-jaIkzVs2/,273,-329
15-02-2023,IND,CHI,117,113,1,NBA_2022/2023,usa/nba-2022-2023/indiana-pacers-chicago-bulls-rV6laNEo/,-137,118
13-02-2023,CHI,ORL,91,100,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-orlando-magic-UqY7npVu/,-175,150
11-02-2023,CLE,CHI,97,89,1,NBA_2022/2023,usa/nba-2022-2023/cleveland-cavaliers-chicago-bulls-W8W1w7hP/,-239,202
09-02-2023,BKN,CHI,116,105,1,NBA_2022/2023,usa/nba-2022-2023/brooklyn-nets-chicago-bulls-pKUiPGXE/,123,-143
07-02-2023,MEM,CHI,104,89,1,NBA_2022/2023,usa/nba-2022-2023/memphis-grizzlies-chicago-bulls-b5Db2Y84/,-442,336
06-02-2023,CHI,SA,128,104,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-san-antonio-spurs-p2mPmZgB/,-415,332
04-02-2023,CHI,POR,129,121,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-portland-trail-blazers-jDD1eQeK/,-145,124
02-02-2023,CHI,CHA,114,98,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-charlotte-hornets-ryxXM5ke/,-238,200
31-01-2023,CHI,LAC,103,108,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-los-angeles-clippers-48JBHADF/,124,-144
28-01-2023,ORL,CHI,109,128,0,NBA_2022/2023,usa/nba-2022-2023/orlando-magic-chicago-bulls-rFrh5tOh/,116,-136
26-01-2023,CHA,CHI,111,96,1,NBA_2022/2023,usa/nba-2022-2023/charlotte-hornets-chicago-bulls-8rB6gqPt/,137,-160
24-01-2023,IND,CHI,116,110,1,NBA_2022/2023,usa/nba-2022-2023/indiana-pacers-chicago-bulls-Qyuhrbar/,105,-123
23-01-2023,CHI,ATL,111,100,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-atlanta-hawks-CK3yvq8d/,-117,100
19-01-2023,DET,CHI,108,126,0,NBA_2022/2023,usa/nba-2022-2023/detroit-pistons-chicago-bulls-CIULOC2h/,228,-276
15-01-2023,CHI,GSW,132,118,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-golden-state-warriors-rJWzdNSl/,186,-223
13-01-2023,CHI,OKC,110,124,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-oklahoma-city-thunder-rsDJkn6F/,-179,155
11-01-2023,WSH,CHI,100,97,1,NBA_2022/2023,usa/nba-2022-2023/washington-wizards-chicago-bulls-Gf18wt0g/,103,-121
09-01-2023,BOS,CHI,107,99,1,NBA_2022/2023,usa/nba-2022-2023/boston-celtics-chicago-bulls-zwLhqBWE/,-392,311
07-01-2023,CHI,UTAH,126,118,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-utah-jazz-SxiVP1Ed/,118,-136
06-01-2023,PHI,CHI,112,126,0,NBA_2022/2023,usa/nba-2022-2023/philadelphia-76ers-chicago-bulls-C0smDOUj/,-188,159
04-01-2023,CHI,BKN,121,112,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-brooklyn-nets-E7jxIDGI/,169,-201
02-01-2023,CLE,CHI,145,134,1,NBA_2022/2023,usa/nba-2022-2023/cleveland-cavaliers-chicago-bulls-UuIFEvAQ/,-167,141
31-12-2022,CHI,CLE,102,103,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-cleveland-cavaliers-6w5P3Ne8/,100,-118
30-12-2022,CHI,DET,132,118,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-detroit-pistons-6PPjkOtF/,-290,235
28-12-2022,CHI,MIL,119,113,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-milwaukee-bucks-2D8AjDLi/,119,-141
26-12-2022,CHI,HOU,118,133,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-houston-rockets-4bEbOfxa/,-263,215
23-12-2022,NY,CHI,117,118,0,NBA_2022/2023,usa/nba-2022-2023/new-york-knicks-chicago-bulls-ALEaBmsD/,-228,188
21-12-2022,ATL,CHI,108,110,0,NBA_2022/2023,usa/nba-2022-2023/atlanta-hawks-chicago-bulls-EDVXJKTF/,-199,166
20-12-2022,MIA,CHI,103,113,0,NBA_2022/2023,usa/nba-2022-2023/miami-heat-chicago-bulls-UPeUaaxp/,-122,103
18-12-2022,MIN,CHI,150,126,1,NBA_2022/2023,usa/nba-2022-2023/minnesota-timberwolves-chicago-bulls-EwFOhrVG/,101,-120
16-12-2022,CHI,NY,91,114,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-new-york-knicks-bsaQqmnn/,-142,121
14-12-2022,CHI,NY,120,128,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-new-york-knicks-SKaELw4R/,-162,137
11-12-2022,ATL,CHI,123,122,1,NBA_2022/2023,usa/nba-2022-2023/atlanta-hawks-chicago-bulls-0C0S5Cnp/,-159,134
10-12-2022,CHI,DAL,144,115,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-dallas-mavericks-lzCT7aIU/,-195,162
07-12-2022,CHI,WSH,115,111,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-washington-wizards-tU4aoo50/,-199,167
04-12-2022,SAC,CHI,110,101,1,NBA_2022/2023,usa/nba-2022-2023/sacramento-kings-chicago-bulls-WWzXgIi3/,-149,127
02-12-2022,GSW,CHI,119,111,1,NBA_2022/2023,usa/nba-2022-2023/golden-state-warriors-chicago-bulls-6Jl7KH0p/,-283,234
30-11-2022,PHX,CHI,132,113,1,NBA_2022/2023,usa/nba-2022-2023/phoenix-suns-chicago-bulls-nojoFMO4/,-211,175
28-11-2022,UTAH,CHI,107,114,0,NBA_2022/2023,usa/nba-2022-2023/utah-jazz-chicago-bulls-0GvVMDQD/,-128,108
25-11-2022,OKC,CHI,123,119,1,NBA_2022/2023,usa/nba-2022-2023/oklahoma-city-thunder-chicago-bulls-Q1IHjROk/,125,-149
23-11-2022,MIL,CHI,113,118,0,NBA_2022/2023,usa/nba-2022-2023/milwaukee-bucks-chicago-bulls-OCh3oWnA/,-278,228
21-11-2022,CHI,BOS,121,107,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-boston-celtics-fLGgVJdC/,177,-213
18-11-2022,CHI,ORL,107,108,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-orlando-magic-821qbFVM/,-373,296
16-11-2022,NO,CHI,124,110,1,NBA_2022/2023,usa/nba-2022-2023/new-orleans-pelicans-chicago-bulls-CMS1oxnH/,-124,104
13-11-2022,CHI,DEN,103,126,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-denver-nuggets-27ujyX6C/,104,-124
09-11-2022,CHI,NO,111,115,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-new-orleans-pelicans-0tUcA32d/,108,-129
07-11-2022,CHI,TOR,111,97,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-toronto-raptors-MXPpGmi8/,-130,109
06-11-2022,TOR,CHI,113,104,1,NBA_2022/2023,usa/nba-2022-2023/toronto-raptors-chicago-bulls-8Uy3i4E7/,-167,142
04-11-2022,BOS,CHI,123,119,1,NBA_2022/2023,usa/nba-2022-2023/boston-celtics-chicago-bulls-lSyu0MrK/,-275,222
02-11-2022,CHI,CHA,106,88,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-charlotte-hornets-6qzBPu77/,-246,201
01-11-2022,BKN,CHI,99,108,0,NBA_2022/2023,usa/nba-2022-2023/brooklyn-nets-chicago-bulls-QBqGz6F8/,-133,112
29-10-2022,CHI,PHI,109,114,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-philadelphia-76ers-z3K6x7Tb/,113,-139
28-10-2022,SA,CHI,129,124,1,NBA_2022/2023,usa/nba-2022-2023/san-antonio-spurs-chicago-bulls-C6vwNRTB/,147,-175
26-10-2022,CHI,IND,124,109,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-indiana-pacers-GGtCICxQ/,-276,223
24-10-2022,CHI,BOS,120,102,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-boston-celtics-jaOpdbPe/,178,-217
22-10-2022,CHI,CLE,96,128,0,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-cleveland-cavaliers-4vOWlsIS/,101,-120
21-10-2022,WSH,CHI,102,100,1,NBA_2022/2023,usa/nba-2022-2023/washington-wizards-chicago-bulls-GryttnZc/,-129,108
19-10-2022,MIA,CHI,108,116,0,NBA_2022/2023,usa/nba-2022-2023/miami-heat-chicago-bulls-CjIgUlzn/,-312,247
11-10-2022,CHI,MIL,127,104,1,NBA_2022/2023,usa/nba-2022-2023/chicago-bulls-milwaukee-bucks-AV1c3ESB/,-254,191
