date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
11-10-2024,CAR,TB,1,4,0,NHL,usa/nhl/carolina-hurricanes-tampa-bay-lightning-tzfDhJLh/#home-away;1,-152,128
05-10-2024,NSH,CAR,3,5,0,NHL,usa/nhl/nashville-predators-carolina-hurricanes-UHR7DBLh/#home-away;1,-320,245
04-10-2024,CAR,TB,2,1,1,NHL,usa/nhl/carolina-hurricanes-tampa-bay-lightning-d4TaFXjt/#home-away;1,-311,240
02-10-2024,CAR,NSH,4,6,0,NHL,usa/nhl/carolina-hurricanes-nashville-predators-GABiBLvP/#home-away;1,213,-271
28-09-2024,FLA,CAR,5,4,1,NHL,usa/nhl/florida-panthers-carolina-hurricanes-rqbpDsAC/#home-away;1,-201,161
27-09-2024,CAR,FLA,8,2,1,NHL,usa/nhl/carolina-hurricanes-florida-panthers-MT9yF3u0/#home-away;1,-511,364
24-09-2024,TB,CAR,1,2,0,NHL,usa/nhl/tampa-bay-lightning-carolina-hurricanes-E36TGPAm/#home-away;1,102,-126
16-05-2024,CAR,NYR,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-OSYhcFLF/#home-away;1,-161,138
13-05-2024,NYR,CAR,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-CMEWhIid/#home-away;1,-106,-111
11-05-2024,CAR,NYR,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-z3SEjIlC/#home-away;1,-153,131
09-05-2024,CAR,NYR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-G0CDhvKa/#home-away;1,-159,136
07-05-2024,NYR,CAR,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-rmE5f0km/#home-away;1,102,-121
05-05-2024,NYR,CAR,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-8d6icu1E/#home-away;1,-104,-115
30-04-2024,CAR,NYI,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-vPEm2cm3/#home-away;1,-270,222
27-04-2024,NYI,CAR,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-6uSfTY5d/#home-away;1,159,-186
25-04-2024,NYI,CAR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-nwCgVfyp/#home-away;1,149,-172
22-04-2024,CAR,NYI,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-GjkMm3iB/#home-away;1,-243,204
20-04-2024,CAR,NYI,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-t2C4YS9d/#home-away;1,-248,209
16-04-2024,CBJ,CAR,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-carolina-hurricanes-nNazL8ke/#home-away;1,126,-147
16-04-2024,CHI,CAR,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/chicago-blackhawks-carolina-hurricanes-88MmUCS8/#home-away;1,126,-147
09-04-2024,BOS,CAR,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-carolina-hurricanes-MHscjcp4/#home-away;1,100,-118
07-04-2024,CAR,CBJ,3,0,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-columbus-blue-jackets-MJYYorgI/#home-away;1,-575,437
05-04-2024,CAR,WSH,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-washington-capitals-C6KoiID0/#home-away;1,-266,221
04-04-2024,CAR,BOS,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-boston-bruins-AwbGywED/#home-away;1,-163,140
30-03-2024,MTL,CAR,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-carolina-hurricanes-rV2qIiHN/#home-away;1,230,-278
28-03-2024,CAR,DET,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-detroit-red-wings-YaZseUdq/#home-away;1,-259,218
26-03-2024,PIT,CAR,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/pittsburgh-penguins-carolina-hurricanes-8djKukcd/#home-away;1,163,-191
24-03-2024,CAR,TOR,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-toronto-maple-leafs-44mWie3I/#home-away;1,-199,170
22-03-2024,WSH,CAR,7,6,1,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-carolina-hurricanes-OOIEe4iP/#home-away;1,163,-190
21-03-2024,CAR,PHI,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-philadelphia-flyers-t4qByq0g/#home-away;1,-256,215
19-03-2024,NYI,CAR,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-MPstOPVg/#home-away;1,133,-154
17-03-2024,OTT,CAR,2,7,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-carolina-hurricanes-nsGe2lL8/#home-away;1,188,-223
16-03-2024,TOR,CAR,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-carolina-hurricanes-bLZ0t7bk/#home-away;1,122,-142
14-03-2024,CAR,FLA,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-florida-panthers-IiqZZA7i/#home-away;1,-130,110
12-03-2024,CAR,NYR,0,1,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-xYNaLBhb/#home-away;1,-179,152
10-03-2024,CAR,CGY,7,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-calgary-flames-8G0rxh73/#home-away;1,-230,197
09-03-2024,NJ,CAR,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-carolina-hurricanes-hlE6jigO/#home-away;1,129,-148
07-03-2024,CAR,MTL,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-montreal-canadiens-lrjrkdVo/#home-away;1,-333,270
02-03-2024,CAR,WPG,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-winnipeg-jets-4KJXQLae/#home-away;1,-160,136
29-02-2024,CBJ,CAR,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-carolina-hurricanes-vXtFABo9/#home-away;1,240,-299
27-02-2024,MIN,CAR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-carolina-hurricanes-x8dGkA9q/#home-away;1,121,-142
25-02-2024,BUF,CAR,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-carolina-hurricanes-ITfoxiup/#home-away;1,114,-135
24-02-2024,CAR,DAL,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-dallas-stars-htOgny3i/#home-away;1,-138,117
22-02-2024,CAR,FLA,1,0,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-florida-panthers-Q54CZcJo/#home-away;1,-118,-101
19-02-2024,CAR,CHI,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-chicago-blackhawks-QiPwLb4h/#home-away;1,-396,315
17-02-2024,VGK,CAR,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/vegas-golden-knights-carolina-hurricanes-CU0AJoTm/#home-away;1,-119,100
16-02-2024,ARI,CAR,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-carolina-hurricanes-CUvu46T0/#home-away;1,179,-213
13-02-2024,DAL,CAR,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-carolina-hurricanes-AsGciTqe/#home-away;1,-115,-103
10-02-2024,CAR,NJ,1,0,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-jersey-devils-ANmCuWpq/#home-away;1,-163,140
08-02-2024,CAR,COL,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-colorado-avalanche-pK4lQjod/#home-away;1,-129,108
06-02-2024,CAR,VAN,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-vancouver-canucks-EPVY5HzL/#home-away;1,-150,128
27-01-2024,CAR,ARI,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-arizona-coyotes-z5kpdcEP/#home-away;1,-238,200
25-01-2024,CAR,NJ,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-jersey-devils-YuqGLGxD/#home-away;1,-160,137
24-01-2024,BOS,CAR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-carolina-hurricanes-fFF7Pbwl/#home-away;1,-145,124
21-01-2024,CAR,MIN,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-minnesota-wild-6uMdy6VT/#home-away;1,-183,154
19-01-2024,CAR,DET,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-detroit-red-wings-bef7QlHB/#home-away;1,-219,184
15-01-2024,CAR,LAK,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-los-angeles-kings-MkLaBIB7/#home-away;1,-146,125
13-01-2024,CAR,PIT,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-pittsburgh-penguins-E5gA01ck/#home-away;1,-138,118
11-01-2024,CAR,ANA,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-anaheim-ducks-j9wV3Fnp/#home-away;1,-352,285
05-01-2024,WSH,CAR,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-carolina-hurricanes-Kn0leo4C/#home-away;1,156,-183
02-01-2024,NYR,CAR,1,6,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-phlKiCcK/#home-away;1,-128,108
30-12-2023,TOR,CAR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-carolina-hurricanes-MPXTTbCq/#home-away;1,108,-126
28-12-2023,CAR,MTL,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-montreal-canadiens-zFdaEJCd/#home-away;1,-258,217
27-12-2023,NSH,CAR,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-carolina-hurricanes-Aug86E7k/#home-away;1,122,-142
23-12-2023,CAR,NYI,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-88OqE59b/#home-away;1,-177,150
21-12-2023,PIT,CAR,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/pittsburgh-penguins-carolina-hurricanes-QTUQcpPH/#home-away;1,118,-139
19-12-2023,CAR,VGK,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-vegas-golden-knights-Umdqo7uC/#home-away;1,-136,115
17-12-2023,CAR,WSH,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-washington-capitals-niZlCZps/#home-away;1,-237,198
15-12-2023,CAR,NSH,5,6,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-nashville-predators-tjUz5IwE/#home-away;1,-181,154
14-12-2023,DET,CAR,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-carolina-hurricanes-hUipreW0/#home-away;1,152,-178
12-12-2023,OTT,CAR,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-carolina-hurricanes-pWbqEnco/#home-away;1,114,-133
12-12-2023,VAN,CAR,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-carolina-hurricanes-8joGEbWb/#home-away;1,114,-133
07-12-2023,CGY,CAR,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-carolina-hurricanes-4d3l0aH5/#home-away;1,110,-129
06-12-2023,EDM,CAR,6,1,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-carolina-hurricanes-UwBy31Xn/#home-away;1,-114,-103
04-12-2023,WPG,CAR,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-carolina-hurricanes-b5NJpKHI/#home-away;1,125,-145
02-12-2023,CAR,BUF,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-buffalo-sabres-ruhjH6Am/#home-away;1,-246,209
30-11-2023,CAR,NYI,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-GCdyNys9/#home-away;1,-219,184
28-11-2023,PHI,CAR,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-carolina-hurricanes-Mky28xSF/#home-away;1,141,-162
26-11-2023,CAR,CBJ,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-columbus-blue-jackets-vV1blHzp/#home-away;1,-312,256
24-11-2023,CAR,TB,2,8,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-tampa-bay-lightning-zN0Tzb6p/#home-away;1,-159,141
22-11-2023,CAR,EDM,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-edmonton-oilers-8fySVd6c/#home-away;1,-146,126
18-11-2023,CAR,PIT,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-pittsburgh-penguins-fNDqwfWD/#home-away;1,-167,146
15-11-2023,CAR,PHI,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-philadelphia-flyers-jLmMFVc9/#home-away;1,-227,192
11-11-2023,TB,CAR,0,4,0,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-carolina-hurricanes-zVb5lgaA/#home-away;1,113,-132
10-11-2023,FLA,CAR,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-carolina-hurricanes-IZD6TiNp/#home-away;1,118,-137
07-11-2023,CAR,BUF,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-buffalo-sabres-AqgVlKwm/#home-away;1,-221,187
04-11-2023,NYI,CAR,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-lE4SimfR/#home-away;1,116,-136
02-11-2023,NYR,CAR,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-dKukvUPR/#home-away;1,-111,-107
30-10-2023,PHI,CAR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-carolina-hurricanes-2y5ASWQF/#home-away;1,161,-186
27-10-2023,CAR,SJ,3,0,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-san-jose-sharks-tlZGIeci/#home-away;1,-446,350
26-10-2023,CAR,SEA,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-seattle-kraken-0WUhEt65/#home-away;1,-194,168
24-10-2023,TB,CAR,3,0,1,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-carolina-hurricanes-tGZI13Ma/#home-away;1,113,-132
21-10-2023,COL,CAR,6,4,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-carolina-hurricanes-ARezAREJ/#home-away;1,-154,134
19-10-2023,SEA,CAR,7,4,1,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-carolina-hurricanes-nglAY4hD/#home-away;1,120,-141
17-10-2023,SJ,CAR,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/san-jose-sharks-carolina-hurricanes-CCHEqV0E/#home-away;1,252,-305
15-10-2023,ANA,CAR,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-carolina-hurricanes-fJeqsxuG/#home-away;1,240,-299
14-10-2023,LAK,CAR,5,6,0,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-carolina-hurricanes-Cf6vrIP9/#home-away;1,112,-131
11-10-2023,CAR,OTT,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-ottawa-senators-M7AgcNsr/#home-away;1,-188,161
06-10-2023,CAR,NSH,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-nashville-predators-h6uxA0TS/#home-away;1,-263,209
05-10-2023,NSH,CAR,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-carolina-hurricanes-bqtYAtEM/#home-away;1,-349,265
29-09-2023,TB,CAR,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-carolina-hurricanes-8jV5LWRs/#home-away;1,150,-227
27-09-2023,CAR,FLA,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-florida-panthers-6sqvQCJQ/#home-away;1,-268,214
26-09-2023,CAR,TB,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-tampa-bay-lightning-x8vzRh4K/#home-away;1,-134,110
24-05-2023,FLA,CAR,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-WI9aeDDg/#home-away;1,-109,-107
22-05-2023,FLA,CAR,1,0,1,NHL_2022/2023,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-xdAedgbm/#home-away;1,-108,-108
20-05-2023,CAR,FLA,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-b5BicZrs/#home-away;1,-148,128
18-05-2023,CAR,FLA,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-CM6xGVyf/#home-away;1,-145,125
11-05-2023,CAR,NJ,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-2JFL7bSj/#home-away;1,-138,119
09-05-2023,NJ,CAR,1,6,0,NHL_2022/2023,usa/nhl-2022-2023/new-jersey-devils-carolina-hurricanes-fJaHJCJj/#home-away;1,-159,138
07-05-2023,NJ,CAR,8,4,1,NHL_2022/2023,usa/nhl-2022-2023/new-jersey-devils-carolina-hurricanes-dYtEKh4p/#home-away;1,-157,136
05-05-2023,CAR,NJ,6,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-ji4oPYeT/#home-away;1,-108,-106
03-05-2023,CAR,NJ,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-C05sQEtN/#home-away;1,-113,-104
28-04-2023,NYI,CAR,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-U97zYgQH/#home-away;1,-126,108
25-04-2023,CAR,NYI,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-4jC242Pk/#home-away;1,-160,139
23-04-2023,NYI,CAR,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-6iMudMWk/#home-away;1,-121,104
21-04-2023,NYI,CAR,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-lGRzc2Hq/#home-away;1,-132,113
19-04-2023,CAR,NYI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-2ymAJ2kl/#home-away;1,-170,147
17-04-2023,CAR,NYI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-KnlxkRJp/#home-away;1,-177,154
13-04-2023,FLA,CAR,4,6,0,NHL_2022/2023,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-h69iSddH/#home-away;1,-113,-104
11-04-2023,CAR,DET,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-detroit-red-wings-hjLTCHdU/#home-away;1,-324,265
10-04-2023,OTT,CAR,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/ottawa-senators-carolina-hurricanes-l6Who0vT/#home-away;1,161,-186
08-04-2023,BUF,CAR,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/buffalo-sabres-carolina-hurricanes-IkMnCp6J/#home-away;1,151,-173
06-04-2023,NSH,CAR,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/nashville-predators-carolina-hurricanes-t8mug5as/#home-away;1,173,-203
04-04-2023,CAR,OTT,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-ottawa-senators-zsVrKNuU/#home-away;1,-267,224
02-04-2023,CAR,NYI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-ruhph4cj/#home-away;1,-165,143
01-04-2023,MTL,CAR,0,3,0,NHL_2022/2023,usa/nhl-2022-2023/montreal-canadiens-carolina-hurricanes-xMoBRmst/#home-away;1,219,-260
30-03-2023,DET,CAR,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-carolina-hurricanes-nVi7jiMo/#home-away;1,181,-214
28-03-2023,CAR,TB,0,4,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-tampa-bay-lightning-0b1XwExt/#home-away;1,-141,122
26-03-2023,CAR,BOS,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-boston-bruins-K434zuWm/#home-away;1,-150,130
25-03-2023,CAR,TOR,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-toronto-maple-leafs-vgKnfzM7/#home-away;1,-144,125
23-03-2023,CAR,NYR,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-rangers-hG4l92Xl/#home-away;1,-146,126
21-03-2023,NYR,CAR,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-rangers-carolina-hurricanes-jmrJgNX1/#home-away;1,-119,102
18-03-2023,PHI,CAR,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/philadelphia-flyers-carolina-hurricanes-bJlyq6Jq/#home-away;1,207,-245
17-03-2023,TOR,CAR,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/toronto-maple-leafs-carolina-hurricanes-n9OmZ491/#home-away;1,-118,100
14-03-2023,CAR,WPG,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-winnipeg-jets-xddbOmeq/#home-away;1,-224,188
12-03-2023,NJ,CAR,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-jersey-devils-carolina-hurricanes-27L6vHhA/#home-away;1,-114,-103
11-03-2023,CAR,VGK,0,4,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-vegas-golden-knights-zcLRwp2a/#home-away;1,-225,189
09-03-2023,CAR,PHI,1,0,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-philadelphia-flyers-rTRqTSms/#home-away;1,-408,329
07-03-2023,MTL,CAR,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/montreal-canadiens-carolina-hurricanes-bgTNmzlE/#home-away;1,283,-351
05-03-2023,CAR,TB,6,0,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-tampa-bay-lightning-t0qqb8l7/#home-away;1,-171,148
03-03-2023,ARI,CAR,1,6,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-carolina-hurricanes-8Y52oV41/#home-away;1,293,-361
01-03-2023,VGK,CAR,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-carolina-hurricanes-EiWC9sii/#home-away;1,134,-154
25-02-2023,CAR,ANA,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-anaheim-ducks-KG9ZQ3NH/#home-away;1,-508,396
24-02-2023,CAR,OTT,4,0,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-ottawa-senators-SCg855EN/#home-away;1,-243,205
18-02-2023,CAR,WSH,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-washington-capitals-rT3VwVq9/#home-away;1,-192,165
16-02-2023,CAR,MTL,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-montreal-canadiens-vBo30JWQ/#home-away;1,-469,368
14-02-2023,WSH,CAR,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/washington-capitals-carolina-hurricanes-dxoAFf1i/#home-away;1,147,-170
11-02-2023,CAR,NYR,2,6,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-rangers-Y3wpvYvo/#home-away;1,-205,174
01-02-2023,BUF,CAR,1,5,0,NHL_2022/2023,usa/nhl-2022-2023/buffalo-sabres-carolina-hurricanes-GQ1eXPR0/#home-away;1,124,-143
31-01-2023,CAR,LAK,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-los-angeles-kings-Kb8nZocl/#home-away;1,-205,173
29-01-2023,CAR,BOS,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-boston-bruins-MFjSup1c/#home-away;1,-126,108
27-01-2023,CAR,SJ,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-san-jose-sharks-WCpwNVfI/#home-away;1,-270,224
25-01-2023,DAL,CAR,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/dallas-stars-carolina-hurricanes-jgDoXFIP/#home-away;1,-104,-113
21-01-2023,NYI,CAR,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-Q9YONjOE/#home-away;1,149,-172
19-01-2023,CAR,MIN,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-minnesota-wild-n3Vd1xBp/#home-away;1,-179,154
15-01-2023,CAR,VAN,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-vancouver-canucks-G0fWOMN5/#home-away;1,-284,236
14-01-2023,CAR,PIT,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-pittsburgh-penguins-jwsdppzg/#home-away;1,-217,182
12-01-2023,CBJ,CAR,2,6,0,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-carolina-hurricanes-WY9VTOkC/#home-away;1,275,-341
10-01-2023,CAR,NJ,3,5,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-IDfiTia1/#home-away;1,-149,129
07-01-2023,CBJ,CAR,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-carolina-hurricanes-2yo9GEFe/#home-away;1,287,-355
05-01-2023,CAR,NSH,3,5,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-nashville-predators-lbjV4HGq/#home-away;1,-228,192
03-01-2023,NYR,CAR,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-rangers-carolina-hurricanes-Aq9vF1vi/#home-away;1,106,-124
01-01-2023,NJ,CAR,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/new-jersey-devils-carolina-hurricanes-fDd7Ggbb/#home-away;1,100,-117
30-12-2022,CAR,FLA,4,0,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-rBARFM7m/#home-away;1,-173,150
27-12-2022,CAR,CHI,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-chicago-blackhawks-WxpJlp9l/#home-away;1,-476,374
23-12-2022,CAR,PHI,6,5,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-philadelphia-flyers-Mir0AEkT/#home-away;1,-347,282
22-12-2022,PIT,CAR,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/pittsburgh-penguins-carolina-hurricanes-zytlDG5A/#home-away;1,-133,115
20-12-2022,CAR,NJ,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-88091J6b/#home-away;1,-122,105
