date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
22-09-2024,BOS,MIN,9,3,1,MLB,usa/mlb/boston-red-sox-minnesota-twins-IHdvre02/,103,-118,108,-114
22-09-2024,BOS,MIN,8,1,1,MLB,usa/mlb/boston-red-sox-minnesota-twins-dpFamjxr/,117,-143,117,-143
20-09-2024,BOS,MIN,2,4,0,MLB,usa/mlb/boston-red-sox-minnesota-twins-02JhqasO/,103,-119,106,-115
19-09-2024,CLE,MIN,3,2,1,MLB,usa/mlb/cleveland-guardians-minnesota-twins-joNqGuCo/,-107,-108,102,-103
18-09-2024,CLE,MIN,5,4,1,MLB,usa/mlb/cleveland-guardians-minnesota-twins-nXrvQGuA/,-123,107,-110,119
17-09-2024,CLE,MIN,1,4,0,MLB,usa/mlb/cleveland-guardians-minnesota-twins-AmagIPw1/,-138,118,-132,125
16-09-2024,CLE,MIN,4,3,1,MLB,usa/mlb/cleveland-guardians-minnesota-twins-YkCqTthJ/,101,-117,108,-111
15-09-2024,MIN,CIN,9,2,1,MLB,usa/mlb/minnesota-twins-cincinnati-reds-ngxJst7C/,-174,149,-164,156
14-09-2024,MIN,CIN,1,11,0,MLB,usa/mlb/minnesota-twins-cincinnati-reds-KGm9d9Xo/,-148,128,-139,142
13-09-2024,MIN,CIN,4,8,0,MLB,usa/mlb/minnesota-twins-cincinnati-reds-21ANcDE7/,-233,196,-208,213
11-09-2024,MIN,LAA,6,4,1,MLB,usa/mlb/minnesota-twins-los-angeles-angels-CEbrO9SC/,-215,184,-192,195
10-09-2024,MIN,LAA,10,5,1,MLB,usa/mlb/minnesota-twins-los-angeles-angels-KxXqtrlb/,-264,223,-238,235
09-09-2024,MIN,LAA,2,6,0,MLB,usa/mlb/minnesota-twins-los-angeles-angels-8YJzkwXS/,-171,147,-161,154
08-09-2024,KC,MIN,2,0,1,MLB,usa/mlb/kansas-city-royals-minnesota-twins-nm7zKcW2/,-124,107,-119,114
07-09-2024,KC,MIN,4,2,1,MLB,usa/mlb/kansas-city-royals-minnesota-twins-zo5ldFeg/,114,-131,118,-127
06-09-2024,KC,MIN,5,0,1,MLB,usa/mlb/kansas-city-royals-minnesota-twins-4pLn5AvO/,-139,121,-135,125
05-09-2024,TB,MIN,3,4,0,MLB,usa/mlb/tampa-bay-rays-minnesota-twins-GxUwxi9o/,134,-156,141,-147
04-09-2024,TB,MIN,9,4,1,MLB,usa/mlb/tampa-bay-rays-minnesota-twins-bupOZLqF/,103,-120,106,-115
03-09-2024,TB,MIN,2,1,1,MLB,usa/mlb/tampa-bay-rays-minnesota-twins-Usayswir/,-114,-101,-110,104
02-09-2024,TB,MIN,4,5,0,MLB,usa/mlb/tampa-bay-rays-minnesota-twins-CQGRif50/,-103,-113,104,-110
01-09-2024,MIN,TOR,4,3,1,MLB,usa/mlb/minnesota-twins-toronto-blue-jays-jZWFxwIn/,-276,231,-263,249
31-08-2024,MIN,TOR,0,15,0,MLB,usa/mlb/minnesota-twins-toronto-blue-jays-UPVJycXh/,-144,125,-139,133
30-08-2024,MIN,TOR,2,0,1,MLB,usa/mlb/minnesota-twins-toronto-blue-jays-OnVNzHna/,-188,162,-182,168
28-08-2024,MIN,ATL,1,5,0,MLB,usa/mlb/minnesota-twins-atlanta-braves-rmxzYEWH/,121,-140,125,-137
27-08-2024,MIN,ATL,6,8,0,MLB,usa/mlb/minnesota-twins-atlanta-braves-tbdS2ZVi/,-104,-111,102,-106
26-08-2024,MIN,ATL,6,10,0,MLB,usa/mlb/minnesota-twins-atlanta-braves-W6DMCAaG/,-118,101,-112,106
25-08-2024,MIN,STL,2,3,0,MLB,usa/mlb/minnesota-twins-st-louis-cardinals-86iaMKSs/,-141,122,-137,127
24-08-2024,MIN,STL,6,0,1,MLB,usa/mlb/minnesota-twins-st-louis-cardinals-bFCcVFBC/,-142,122,-135,125
23-08-2024,MIN,STL,1,6,0,MLB,usa/mlb/minnesota-twins-st-louis-cardinals-ncSdXdbc/,-153,132,-149,140
21-08-2024,SD,MIN,4,11,0,MLB,usa/mlb/san-diego-padres-minnesota-twins-GCzNfidL/,-123,106,-118,110
20-08-2024,SD,MIN,7,5,1,MLB,usa/mlb/san-diego-padres-minnesota-twins-fugr0nY0/,105,-121,110,-118
19-08-2024,SD,MIN,5,3,1,MLB,usa/mlb/san-diego-padres-minnesota-twins-UH5KawvI/,-173,149,-167,154
18-08-2024,TEX,MIN,6,5,1,MLB,usa/mlb/texas-rangers-minnesota-twins-zJAY6foo/,-108,-107,-105,100
17-08-2024,TEX,MIN,2,5,0,MLB,usa/mlb/texas-rangers-minnesota-twins-A9U9uFiA/,-143,123,-139,127
16-08-2024,TEX,MIN,3,4,0,MLB,usa/mlb/texas-rangers-minnesota-twins-dvtQXNk1/,-122,106,-119,110
15-08-2024,TEX,MIN,2,3,0,MLB,usa/mlb/texas-rangers-minnesota-twins-YTb9O1Sg/,102,-118,106,-114
14-08-2024,MIN,KC,1,4,0,MLB,usa/mlb/minnesota-twins-kansas-city-royals-SjKrw1sm/,-104,-111,100,-108
13-08-2024,MIN,KC,13,3,1,MLB,usa/mlb/minnesota-twins-kansas-city-royals-SpHYodQH/,-121,104,-118,108
12-08-2024,MIN,KC,8,3,1,MLB,usa/mlb/minnesota-twins-kansas-city-royals-rFEVt4qE/,-161,139,-156,144
11-08-2024,MIN,CLE,3,5,0,MLB,usa/mlb/minnesota-twins-cleveland-guardians-ry2xwert/,-118,101,-115,106
10-08-2024,MIN,CLE,1,2,0,MLB,usa/mlb/minnesota-twins-cleveland-guardians-vNNWnWB4/,-113,-102,-109,106
09-08-2024,MIN,CLE,6,3,1,MLB,usa/mlb/minnesota-twins-cleveland-guardians-UkkrxzFq/,-104,-112,100,-109
09-08-2024,MIN,CLE,4,2,1,MLB,usa/mlb/minnesota-twins-cleveland-guardians-p8YOBezn/,-164,141,-159,148
07-08-2024,CHC,MIN,8,2,1,MLB,usa/mlb/chicago-cubs-minnesota-twins-b32S4Plm/,122,-142,127,-133
06-08-2024,CHC,MIN,7,3,1,MLB,usa/mlb/chicago-cubs-minnesota-twins-lCNQDKXH/,-109,-106,-105,100
05-08-2024,CHC,MIN,0,3,0,MLB,usa/mlb/chicago-cubs-minnesota-twins-bBWCPHWT/,101,-117,106,-112
04-08-2024,MIN,CHW,13,7,1,MLB,usa/mlb/minnesota-twins-chicago-white-sox-ja8wtwHA/,-312,259,-286,278
03-08-2024,MIN,CHW,6,2,1,MLB,usa/mlb/minnesota-twins-chicago-white-sox-2HEgYoF1/,-264,225,-250,229
02-08-2024,MIN,CHW,10,2,1,MLB,usa/mlb/minnesota-twins-chicago-white-sox-SxPV66LQ/,-331,274,-312,290
31-07-2024,NYM,MIN,3,8,0,MLB,usa/mlb/new-york-mets-minnesota-twins-6PiIcNaA/,104,-121,110,-115
30-07-2024,NYM,MIN,2,0,1,MLB,usa/mlb/new-york-mets-minnesota-twins-lCou3Iyj/,-113,-103,-110,100
29-07-2024,NYM,MIN,15,2,1,MLB,usa/mlb/new-york-mets-minnesota-twins-EJ8QEFz2/,-111,-104,-106,100
28-07-2024,DET,MIN,0,5,0,MLB,usa/mlb/detroit-tigers-minnesota-twins-tvAGXTts/,124,-144,131,-135
27-07-2024,DET,MIN,7,2,1,MLB,usa/mlb/detroit-tigers-minnesota-twins-GEmF9Ngb/,-102,-114,102,-105
26-07-2024,DET,MIN,3,9,0,MLB,usa/mlb/detroit-tigers-minnesota-twins-rmSx2Wik/,162,-188,166,-182
24-07-2024,MIN,PHI,5,4,1,MLB,usa/mlb/minnesota-twins-philadelphia-phillies-fRamXx9J/,116,-134,123,-127
23-07-2024,MIN,PHI,0,3,0,MLB,usa/mlb/minnesota-twins-philadelphia-phillies-YgI8xYpa/,127,-147,135,-139
22-07-2024,MIN,PHI,7,2,1,MLB,usa/mlb/minnesota-twins-philadelphia-phillies-h2cSVMTq/,-103,-113,102,-110
21-07-2024,MIN,MIL,7,8,0,MLB,usa/mlb/minnesota-twins-milwaukee-brewers-6uh6sKSe/,-163,140,-154,145
20-07-2024,MIN,MIL,4,8,0,MLB,usa/mlb/minnesota-twins-milwaukee-brewers-pjmqGvZK/,-124,106,-116,112
14-07-2024,SF,MIN,3,2,1,MLB,usa/mlb/san-francisco-giants-minnesota-twins-SACGEOgo/,-154,133,-141,140
13-07-2024,SF,MIN,2,4,0,MLB,usa/mlb/san-francisco-giants-minnesota-twins-IJ3jXiR9/,-129,112,-123,119
12-07-2024,SF,MIN,7,1,1,MLB,usa/mlb/san-francisco-giants-minnesota-twins-W4A6P0P0/,126,-146,131,-143
10-07-2024,CHW,MIN,2,3,0,MLB,usa/mlb/chicago-white-sox-minnesota-twins-nkIrFD6H/,183,-214,190,-208
10-07-2024,CHW,MIN,3,1,1,MLB,usa/mlb/chicago-white-sox-minnesota-twins-neLh6INn/,150,-172,179,-156
08-07-2024,CHW,MIN,6,8,0,MLB,usa/mlb/chicago-white-sox-minnesota-twins-00jjB45q/,184,-214,192,-185
07-07-2024,MIN,HOU,3,2,1,MLB,usa/mlb/minnesota-twins-houston-astros-8vZWNskk/,-145,126,-139,131
06-07-2024,MIN,HOU,9,3,1,MLB,usa/mlb/minnesota-twins-houston-astros-bkw0tBMD/,-135,117,-130,127
05-07-2024,MIN,HOU,12,13,0,MLB,usa/mlb/minnesota-twins-houston-astros-CYWMYJK4/,-148,128,-143,133
