date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
26-09-2024,OTT,BUF,2,3,0,NHL,usa/nhl/ottawa-senators-buffalo-sabres-4hafCtbL/,-164,360,-156,380
24-09-2024,OTT,TOR,2,1,1,NHL,usa/nhl/ottawa-senators-toronto-maple-leafs-OWxHFF4D/,-134,354,-127,386
22-09-2024,TOR,OTT,5,6,0,NHL,usa/nhl/toronto-maple-leafs-ottawa-senators-G6Z8Hyz1/,-267,435,-227,465
16-04-2024,BOS,OTT,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-ottawa-senators-OEHWFG8i/,-135,351,-123,388
15-04-2024,NYR,OTT,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-ottawa-senators-d8PphDGp/,-134,364,-123,409
13-04-2024,OTT,MTL,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-montreal-canadiens-l2j10y94/,-101,337,106,373
11-04-2024,TB,OTT,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-ottawa-senators-rsLSoxfB/,-109,354,-102,394
09-04-2024,FLA,OTT,2,0,1,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-ottawa-senators-C2pbWdfO/,-148,367,-135,404
07-04-2024,WSH,OTT,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-ottawa-senators-rNhszuea/,107,330,114,368
06-04-2024,OTT,NJ,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-new-jersey-devils-hYaUxsBt/,168,332,179,373
04-04-2024,OTT,FLA,0,6,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-florida-panthers-4G5FLut6/,196,332,204,373
02-04-2024,MIN,OTT,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-ottawa-senators-Kn4WoNyL/,114,332,129,368
30-03-2024,WPG,OTT,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-ottawa-senators-C47mHBWT/,-123,347,-112,383
28-03-2024,OTT,CHI,2,0,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-chicago-blackhawks-vyLH3h2U/,-111,342,106,374
27-03-2024,BUF,OTT,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-ottawa-senators-r9R85EXH/,117,335,129,368
24-03-2024,OTT,EDM,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-edmonton-oilers-renziFIO/,249,356,260,405
23-03-2024,NJ,OTT,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-ottawa-senators-zPeFew4g/,-101,339,106,368
21-03-2024,OTT,STL,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-st-louis-blues-UNGz3LBJ/,117,330,127,368
19-03-2024,BOS,OTT,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-ottawa-senators-htrTqt5s/,-134,357,-127,400
17-03-2024,OTT,CAR,2,7,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-carolina-hurricanes-nsGe2lL8/,291,352,325,395
16-03-2024,NYI,OTT,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-ottawa-senators-UkHxnTzS/,-104,338,100,373
14-03-2024,CBJ,OTT,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-ottawa-senators-MJQHjiMd/,167,341,185,379
12-03-2024,OTT,PIT,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-pittsburgh-penguins-rZheZkiM/,160,323,173,368
09-03-2024,SJ,OTT,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/san-jose-sharks-ottawa-senators-2FLswjxi/,281,379,305,420
07-03-2024,LAK,OTT,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-ottawa-senators-INsaoEUA/,-126,349,-115,384
06-03-2024,ANA,OTT,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-ottawa-senators-EydZUhpU/,241,360,262,390
02-03-2024,PHI,OTT,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-ottawa-senators-AJitZqul/,117,336,125,379
01-03-2024,OTT,ARI,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-arizona-coyotes-QTKTR1pk/,-117,352,-108,395
27-02-2024,NSH,OTT,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-ottawa-senators-2XfjErGk/,109,337,116,375
26-02-2024,WSH,OTT,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-ottawa-senators-06Z9YC14/,174,335,186,359
24-02-2024,OTT,VGK,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-vegas-golden-knights-rca6RqKe/,131,333,143,359
22-02-2024,OTT,DAL,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-dallas-stars-0KUSDQkd/,213,340,227,369
20-02-2024,FLA,OTT,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-ottawa-senators-M5itNUS9/,-169,392,-154,436
19-02-2024,TB,OTT,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-ottawa-senators-rFhxOAD3/,-112,358,-105,395
17-02-2024,CHI,OTT,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/chicago-blackhawks-ottawa-senators-CW1dNwNh/,252,351,280,379
15-02-2024,OTT,ANA,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-anaheim-ducks-tE6tN9BC/,-140,376,-130,415
13-02-2024,OTT,CBJ,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-columbus-blue-jackets-hlYhWDlQ/,-114,353,-102,400
10-02-2024,OTT,TOR,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-toronto-maple-leafs-pSpnDYsl/,177,339,190,369
31-01-2024,DET,OTT,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-ottawa-senators-4flrqfT7/,130,346,139,365
29-01-2024,OTT,NSH,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-nashville-predators-Q3kvpzE1/,144,339,160,363
27-01-2024,OTT,NYR,2,7,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-new-york-rangers-IwI05ppA/,138,336,145,358
25-01-2024,OTT,BOS,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-boston-bruins-UHy6q3Nj/,184,340,200,379
23-01-2024,MTL,OTT,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-ottawa-senators-WMgJh704/,192,348,204,390
21-01-2024,PHI,OTT,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-ottawa-senators-6XVqXkuc/,104,341,120,384
20-01-2024,OTT,WPG,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-winnipeg-jets-G27RE8PS/,190,330,200,369
18-01-2024,OTT,MTL,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-montreal-canadiens-nNFAIjQ3/,-114,357,-106,405
16-01-2024,OTT,COL,4,7,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-colorado-avalanche-YPxl1keT/,152,346,162,390
13-01-2024,OTT,SJ,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-san-jose-sharks-IywpqjZp/,-148,375,-139,426
11-01-2024,BUF,OTT,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-ottawa-senators-db6lfGsn/,121,346,131,380
09-01-2024,CGY,OTT,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-ottawa-senators-82RvzDdU/,118,337,127,374
06-01-2024,EDM,OTT,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-ottawa-senators-ATS7swbt/,-134,373,-125,411
04-01-2024,SEA,OTT,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-ottawa-senators-lGVzupxr/,124,333,129,369
02-01-2024,VAN,OTT,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-ottawa-senators-WvaAOOi1/,104,344,110,374
31-12-2023,OTT,BUF,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-buffalo-sabres-8tztRdd2/,103,352,108,395
29-12-2023,OTT,NJ,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-new-jersey-devils-Ozwfz1ZF/,146,343,154,384
27-12-2023,TOR,OTT,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-ottawa-senators-xvHOKLZS/,-100,355,106,400
23-12-2023,OTT,PIT,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-pittsburgh-penguins-8bTBNNkA/,138,335,145,363
21-12-2023,COL,OTT,6,4,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-ottawa-senators-EwLqKlqI/,-110,351,-105,384
