date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
21-07-2024,BKN,CHA,90,97,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/brooklyn-nets-charlotte-hornets-0rwhFobs/,109,-141
19-07-2024,CHA,POR,84,68,1,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/charlotte-hornets-portland-trail-blazers-Ob5Rh5D6/,-128,100
17-07-2024,CHA,BOS,84,89,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/charlotte-hornets-boston-celtics-t03vw2Hi/,151,-197
16-07-2024,DEN,CHA,66,80,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/denver-nuggets-charlotte-hornets-W6VXPfM5/,148,-195
13-07-2024,NY,CHA,90,94,0,NBA_Las_Vegas_Summer_League,usa/nba-las-vegas-summer-league/new-york-knicks-charlotte-hornets-WWdKgWuA/,273,-392
09-07-2024,SAC,CHA,82,86,0,California_Classic,usa/california-classic/sacramento-kings-charlotte-hornets-xvNTw13C/,182,-254
06-07-2024,SA,CHA,65,97,0,California_Classic,usa/california-classic/san-antonio-spurs-charlotte-hornets-dK1fP1lJ/,-125,-102
14-04-2024,CLE,CHA,110,120,0,NBA_2023/2024,usa/nba-2023-2024/cleveland-cavaliers-charlotte-hornets-C0VrA75k/,-963,629
12-04-2024,BOS,CHA,131,98,1,NBA_2023/2024,usa/nba-2023-2024/boston-celtics-charlotte-hornets-6syQGIM4/,-299,240
10-04-2024,ATL,CHA,114,115,0,NBA_2023/2024,usa/nba-2023-2024/atlanta-hawks-charlotte-hornets-rm2x7sgt/,-389,303
09-04-2024,CHA,DAL,104,130,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-dallas-mavericks-Mi2TarW6/,534,-769
07-04-2024,CHA,OKC,118,121,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-oklahoma-city-thunder-8lxfoqHD/,246,-307
05-04-2024,CHA,ORL,124,115,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-orlando-magic-EmzJcb4i/,509,-722
03-04-2024,CHA,POR,86,89,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-portland-trail-blazers-AFoRQHZT/,-123,103
01-04-2024,CHA,BOS,104,118,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-boston-celtics-8hlyIMja/,1094,-2167
31-03-2024,CHA,LAC,118,130,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-los-angeles-clippers-Yyi4FTU0/,709,-1121
29-03-2024,CHA,GSW,97,115,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-golden-state-warriors-KjtWCz92/,581,-844
27-03-2024,CHA,CLE,118,111,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-cleveland-cavaliers-AaN4wzIq/,344,-451
25-03-2024,CLE,CHA,115,92,1,NBA_2023/2024,usa/nba-2023-2024/cleveland-cavaliers-charlotte-hornets-fmsp1Ihg/,-588,437
23-03-2024,ATL,CHA,132,91,1,NBA_2023/2024,usa/nba-2023-2024/atlanta-hawks-charlotte-hornets-6ROckLgs/,-295,237
19-03-2024,ORL,CHA,112,92,1,NBA_2023/2024,usa/nba-2023-2024/orlando-magic-charlotte-hornets-trQsSidG/,-855,573
16-03-2024,PHI,CHA,109,98,1,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-charlotte-hornets-0UPHZxaI/,-476,359
15-03-2024,CHA,PHX,96,107,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-phoenix-suns-bq2Pd90E/,400,-526
13-03-2024,MEM,CHA,98,110,0,NBA_2023/2024,usa/nba-2023-2024/memphis-grizzlies-charlotte-hornets-MVWUJpBP/,114,-135
11-03-2024,DET,CHA,114,97,1,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-charlotte-hornets-2mNln6kf/,-196,163
09-03-2024,CHA,BKN,110,99,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-brooklyn-nets-2TQXgci3/,194,-237
08-03-2024,WSH,CHA,112,100,1,NBA_2023/2024,usa/nba-2023-2024/washington-wizards-charlotte-hornets-2FoaubxA/,-140,119
05-03-2024,CHA,ORL,89,101,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-orlando-magic-E5BNIqPu/,285,-362
03-03-2024,TOR,CHA,111,106,1,NBA_2023/2024,usa/nba-2023-2024/toronto-raptors-charlotte-hornets-U9aZ0FcH/,-299,237
01-03-2024,PHI,CHA,121,114,1,NBA_2023/2024,usa/nba-2023-2024/philadelphia-76ers-charlotte-hornets-MFAq55wq/,-692,472
29-02-2024,CHA,MIL,99,111,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-milwaukee-bucks-rBW6in9q/,448,-640
27-02-2024,MIL,CHA,123,85,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-charlotte-hornets-vHluwmfj/,-1078,663
25-02-2024,POR,CHA,80,93,0,NBA_2023/2024,usa/nba-2023-2024/portland-trail-blazers-charlotte-hornets-4OgMqbB5/,-163,136
23-02-2024,GSW,CHA,97,84,1,NBA_2023/2024,usa/nba-2023-2024/golden-state-warriors-charlotte-hornets-O4deuqKJ/,-728,501
22-02-2024,UTAH,CHA,107,115,0,NBA_2023/2024,usa/nba-2023-2024/utah-jazz-charlotte-hornets-jyAPRPkK/,-461,340
14-02-2024,CHA,ATL,122,99,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-atlanta-hawks-Ey4Cih8j/,215,-268
12-02-2024,CHA,IND,111,102,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-indiana-pacers-A5KfmwH4/,364,-488
10-02-2024,CHA,MEM,115,106,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-memphis-grizzlies-MeOTt6tR/,167,-205
09-02-2024,MIL,CHA,120,84,1,NBA_2023/2024,usa/nba-2023-2024/milwaukee-bucks-charlotte-hornets-OjqcvtTk/,-1714,928
07-02-2024,CHA,TOR,117,123,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-toronto-raptors-ER4z2jZe/,220,-280
05-02-2024,CHA,LAL,118,124,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-los-angeles-lakers-p4twIhGI/,563,-857
04-02-2024,CHA,IND,99,115,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-indiana-pacers-YaaHMG1m/,462,-667
02-02-2024,OKC,CHA,126,106,1,NBA_2023/2024,usa/nba-2023-2024/oklahoma-city-thunder-charlotte-hornets-2cp4FafK/,-1412,789
31-01-2024,CHA,CHI,110,117,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-chicago-bulls-fcQnjqR8/,186,-229
29-01-2024,CHA,NY,92,113,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-new-york-knicks-nT8xzXzB/,324,-433
27-01-2024,CHA,UTAH,122,134,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-utah-jazz-8OUaMD6B/,354,-472
26-01-2024,CHA,HOU,104,138,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-houston-rockets-x02NQ7t0/,162,-196
24-01-2024,DET,CHA,113,106,1,NBA_2023/2024,usa/nba-2023-2024/detroit-pistons-charlotte-hornets-rLVDAej2/,-138,118
22-01-2024,MIN,CHA,125,128,0,NBA_2023/2024,usa/nba-2023-2024/minnesota-timberwolves-charlotte-hornets-A7eEM1qc/,-973,657
20-01-2024,CHA,PHI,89,97,0,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-philadelphia-76ers-UXoHhNUG/,467,-659
19-01-2024,CHA,SA,124,120,1,NBA_2023/2024,usa/nba-2023-2024/charlotte-hornets-san-antonio-spurs-jT7vu40H/,-189,156
17-01-2024,NO,CHA,132,112,1,NBA_2023/2024,usa/nba-2023-2024/new-orleans-pelicans-charlotte-hornets-MkB3wiPC/,-696,492
