date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,KC,SF,0,2,0,MLB,usa/mlb/kansas-city-royals-san-francisco-giants-29zNZW7r/,-108,-108
21-09-2024,KC,SF,0,9,0,MLB,usa/mlb/kansas-city-royals-san-francisco-giants-4G5KrSjD/,-148,128
20-09-2024,KC,SF,1,2,0,MLB,usa/mlb/kansas-city-royals-san-francisco-giants-OGjF00Cb/,-201,172
18-09-2024,KC,DET,2,4,0,MLB,usa/mlb/kansas-city-royals-detroit-tigers-CEjRSIei/,116,-135
17-09-2024,KC,DET,1,3,0,MLB,usa/mlb/kansas-city-royals-detroit-tigers-vkrrLRgr/,-159,137
16-09-2024,KC,DET,6,7,0,MLB,usa/mlb/kansas-city-royals-detroit-tigers-nZ9XVr80/,-134,115
15-09-2024,PIT,KC,4,3,1,MLB,usa/mlb/pittsburgh-pirates-kansas-city-royals-rLVRuKyP/,-113,-103
14-09-2024,PIT,KC,1,5,0,MLB,usa/mlb/pittsburgh-pirates-kansas-city-royals-EwmDeTnh/,100,-116
13-09-2024,PIT,KC,3,8,0,MLB,usa/mlb/pittsburgh-pirates-kansas-city-royals-U729LG6E/,-112,-103
11-09-2024,NYY,KC,4,3,1,MLB,usa/mlb/new-york-yankees-kansas-city-royals-I9AEQ2lB/,-147,127
10-09-2024,NYY,KC,0,5,0,MLB,usa/mlb/new-york-yankees-kansas-city-royals-ATQTVcQj/,-141,122
09-09-2024,NYY,KC,10,4,1,MLB,usa/mlb/new-york-yankees-kansas-city-royals-KCmg7Knc/,-184,159
08-09-2024,KC,MIN,2,0,1,MLB,usa/mlb/kansas-city-royals-minnesota-twins-nm7zKcW2/,-124,107
07-09-2024,KC,MIN,4,2,1,MLB,usa/mlb/kansas-city-royals-minnesota-twins-zo5ldFeg/,114,-131
06-09-2024,KC,MIN,5,0,1,MLB,usa/mlb/kansas-city-royals-minnesota-twins-4pLn5AvO/,-139,121
04-09-2024,KC,CLE,4,1,1,MLB,usa/mlb/kansas-city-royals-cleveland-guardians-tpaPEK7k/,-129,112
03-09-2024,KC,CLE,1,7,0,MLB,usa/mlb/kansas-city-royals-cleveland-guardians-jZ81muEE/,115,-133
02-09-2024,KC,CLE,2,4,0,MLB,usa/mlb/kansas-city-royals-cleveland-guardians-nqXnaxDQ/,-112,-103
01-09-2024,HOU,KC,7,2,1,MLB,usa/mlb/houston-astros-kansas-city-royals-UN2c5DZa/,-158,137
31-08-2024,HOU,KC,5,2,1,MLB,usa/mlb/houston-astros-kansas-city-royals-I5nLcMXj/,-127,110
30-08-2024,HOU,KC,3,2,1,MLB,usa/mlb/houston-astros-kansas-city-royals-8EweGk5F/,-183,157
29-08-2024,HOU,KC,6,3,1,MLB,usa/mlb/houston-astros-kansas-city-royals-8hA5MQRl/,-163,140
28-08-2024,CLE,KC,7,5,1,MLB,usa/mlb/cleveland-guardians-kansas-city-royals-UwBhjdnn/,-151,130
27-08-2024,CLE,KC,1,6,0,MLB,usa/mlb/cleveland-guardians-kansas-city-royals-8AmqaiVG/,-167,144
26-08-2024,CLE,KC,4,9,0,MLB,usa/mlb/cleveland-guardians-kansas-city-royals-YXY2htE1/,-137,118
26-08-2024,CLE,KC,3,4,0,MLB,usa/mlb/cleveland-guardians-kansas-city-royals-j5eKpYlI/,110,-128
25-08-2024,KC,PHI,3,11,0,MLB,usa/mlb/kansas-city-royals-philadelphia-phillies-xO0TRt5K/,-139,120
24-08-2024,KC,PHI,2,11,0,MLB,usa/mlb/kansas-city-royals-philadelphia-phillies-x0OlXys0/,-104,-111
23-08-2024,KC,PHI,7,4,1,MLB,usa/mlb/kansas-city-royals-philadelphia-phillies-KjzB9g6j/,-134,116
21-08-2024,KC,LAA,3,0,1,MLB,usa/mlb/kansas-city-royals-los-angeles-angels-OIBqsYRL/,-185,160
20-08-2024,KC,LAA,5,9,0,MLB,usa/mlb/kansas-city-royals-los-angeles-angels-GzF5nT31/,-192,165
19-08-2024,KC,LAA,5,3,1,MLB,usa/mlb/kansas-city-royals-los-angeles-angels-MoFa41Pn/,-242,205
18-08-2024,CIN,KC,1,8,0,MLB,usa/mlb/cincinnati-reds-kansas-city-royals-xrVcDd8H/,-109,-106
17-08-2024,CIN,KC,1,13,0,MLB,usa/mlb/cincinnati-reds-kansas-city-royals-OhScrH7i/,-125,108
16-08-2024,CIN,KC,1,7,0,MLB,usa/mlb/cincinnati-reds-kansas-city-royals-xvZDzQ5r/,-142,123
14-08-2024,MIN,KC,1,4,0,MLB,usa/mlb/minnesota-twins-kansas-city-royals-SjKrw1sm/,-104,-111
13-08-2024,MIN,KC,13,3,1,MLB,usa/mlb/minnesota-twins-kansas-city-royals-SpHYodQH/,-121,104
12-08-2024,MIN,KC,8,3,1,MLB,usa/mlb/minnesota-twins-kansas-city-royals-rFEVt4qE/,-161,139
10-08-2024,KC,STL,8,3,1,MLB,usa/mlb/kansas-city-royals-st-louis-cardinals-6gghnKxi/,-121,105
09-08-2024,KC,STL,5,8,0,MLB,usa/mlb/kansas-city-royals-st-louis-cardinals-M3OkeFLL/,-115,-101
07-08-2024,KC,BOS,8,4,1,MLB,usa/mlb/kansas-city-royals-boston-red-sox-tC39l446/,-138,119
06-08-2024,KC,BOS,5,6,0,MLB,usa/mlb/kansas-city-royals-boston-red-sox-C6S1JO3t/,-127,109
05-08-2024,KC,BOS,5,9,0,MLB,usa/mlb/kansas-city-royals-boston-red-sox-UVvdTaX4/,-130,112
04-08-2024,DET,KC,2,3,0,MLB,usa/mlb/detroit-tigers-kansas-city-royals-dbzBNU0q/,113,-130
03-08-2024,DET,KC,6,5,1,MLB,usa/mlb/detroit-tigers-kansas-city-royals-IPdtdk78/,-102,-113
02-08-2024,DET,KC,2,9,0,MLB,usa/mlb/detroit-tigers-kansas-city-royals-O8A11pql/,-118,101
01-08-2024,DET,KC,1,7,0,MLB,usa/mlb/detroit-tigers-kansas-city-royals-xYyvcj9a/,139,-161
31-07-2024,CHW,KC,3,10,0,MLB,usa/mlb/chicago-white-sox-kansas-city-royals-Whp60PFi/,199,-235
30-07-2024,CHW,KC,3,4,0,MLB,usa/mlb/chicago-white-sox-kansas-city-royals-z5549KbM/,165,-192
29-07-2024,CHW,KC,5,8,0,MLB,usa/mlb/chicago-white-sox-kansas-city-royals-zT9MFeLe/,147,-170
28-07-2024,KC,CHC,3,7,0,MLB,usa/mlb/kansas-city-royals-chicago-cubs-0pCmUfzk/,-182,156
27-07-2024,KC,CHC,4,9,0,MLB,usa/mlb/kansas-city-royals-chicago-cubs-GbaifrfB/,-135,117
26-07-2024,KC,CHC,6,0,1,MLB,usa/mlb/kansas-city-royals-chicago-cubs-f58lOM8i/,-153,132
24-07-2024,KC,ARI,6,8,0,MLB,usa/mlb/kansas-city-royals-arizona-diamondbacks-YeNGJJvK/,-124,107
23-07-2024,KC,ARI,2,6,0,MLB,usa/mlb/kansas-city-royals-arizona-diamondbacks-pAcVOEGa/,-112,-104
22-07-2024,KC,ARI,10,4,1,MLB,usa/mlb/kansas-city-royals-arizona-diamondbacks-CrxgHNEj/,-153,132
21-07-2024,KC,CHW,4,1,1,MLB,usa/mlb/kansas-city-royals-chicago-white-sox-f1CVmMkS/,-230,194
20-07-2024,KC,CHW,6,1,1,MLB,usa/mlb/kansas-city-royals-chicago-white-sox-zL5hgHR7/,-242,205
19-07-2024,KC,CHW,7,1,1,MLB,usa/mlb/kansas-city-royals-chicago-white-sox-fslgBkmg/,-241,203
14-07-2024,BOS,KC,5,4,1,MLB,usa/mlb/boston-red-sox-kansas-city-royals-IyNtLQGH/,-140,122
13-07-2024,BOS,KC,5,0,1,MLB,usa/mlb/boston-red-sox-kansas-city-royals-pUBwzfsi/,-135,117
12-07-2024,BOS,KC,1,6,0,MLB,usa/mlb/boston-red-sox-kansas-city-royals-pl8fS2ur/,-103,-112
10-07-2024,STL,KC,5,8,0,MLB,usa/mlb/st-louis-cardinals-kansas-city-royals-E7jvmeNO/,-117,101
10-07-2024,STL,KC,4,6,0,MLB,usa/mlb/st-louis-cardinals-kansas-city-royals-bTPVHFMb/,-143,119
07-07-2024,COL,KC,1,10,0,MLB,usa/mlb/colorado-rockies-kansas-city-royals-nVXzN14e/,148,-171
06-07-2024,COL,KC,3,1,1,MLB,usa/mlb/colorado-rockies-kansas-city-royals-APt4uVyK/,139,-160
