date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
29-09-2024,LAA,TEX,0,8,0,MLB,usa/mlb/los-angeles-angels-texas-rangers-6s39pZ3A/,127,-148,134,-143
28-09-2024,LAA,TEX,8,9,0,MLB,usa/mlb/los-angeles-angels-texas-rangers-nshWxr21/,125,-145,131,-141
27-09-2024,LAA,TEX,2,5,0,MLB,usa/mlb/los-angeles-angels-texas-rangers-88E1B28Q/,143,-166,150,-161
26-09-2024,OAK,TEX,3,2,1,MLB,usa/mlb/oakland-athletics-texas-rangers-nDhvPLxQ/,-115,-101,-110,104
25-09-2024,OAK,TEX,1,5,0,MLB,usa/mlb/oakland-athletics-texas-rangers-vVe0UGE5/,-120,104,-115,110
24-09-2024,OAK,TEX,5,4,1,MLB,usa/mlb/oakland-athletics-texas-rangers-hG2GMPCd/,-101,-114,100,-108
22-09-2024,TEX,SEA,6,5,1,MLB,usa/mlb/texas-rangers-seattle-mariners-QmqevDaR/,120,-139,124,-135
21-09-2024,TEX,SEA,4,8,0,MLB,usa/mlb/texas-rangers-seattle-mariners-QP6Gq8y7/,-106,-109,100,106
20-09-2024,TEX,SEA,2,8,0,MLB,usa/mlb/texas-rangers-seattle-mariners-pQiB1tch/,-123,106,-119,110
19-09-2024,TEX,TOR,0,4,0,MLB,usa/mlb/texas-rangers-toronto-blue-jays-4pDV9J72/,-134,116,-130,122
18-09-2024,TEX,TOR,2,0,1,MLB,usa/mlb/texas-rangers-toronto-blue-jays-ryCZ8wN8/,-112,-103,-108,108
17-09-2024,TEX,TOR,13,8,1,MLB,usa/mlb/texas-rangers-toronto-blue-jays-CAGw8cxF/,-133,115,-127,129
15-09-2024,SEA,TEX,7,0,1,MLB,usa/mlb/seattle-mariners-texas-rangers-YPShfJjI/,-161,139,-156,145
14-09-2024,SEA,TEX,5,4,1,MLB,usa/mlb/seattle-mariners-texas-rangers-rHqlctOd/,-168,144,-161,152
13-09-2024,SEA,TEX,5,4,1,MLB,usa/mlb/seattle-mariners-texas-rangers-lIY4AjbD/,116,-134,123,-125
12-09-2024,SEA,TEX,4,5,0,MLB,usa/mlb/seattle-mariners-texas-rangers-Uk9wPkD6/,-144,124,-137,129
11-09-2024,ARI,TEX,14,4,1,MLB,usa/mlb/arizona-diamondbacks-texas-rangers-QFXusOYi/,-162,139,-154,144
10-09-2024,ARI,TEX,6,0,1,MLB,usa/mlb/arizona-diamondbacks-texas-rangers-jcPVkJHM/,-176,152,-147,165
08-09-2024,TEX,LAA,7,4,1,MLB,usa/mlb/texas-rangers-los-angeles-angels-pKp54IWF/,-173,149,-167,154
07-09-2024,TEX,LAA,6,4,1,MLB,usa/mlb/texas-rangers-los-angeles-angels-M3KTdRU6/,-142,122,-137,129
06-09-2024,TEX,LAA,1,5,0,MLB,usa/mlb/texas-rangers-los-angeles-angels-WCzJBfet/,-153,132,-147,140
05-09-2024,TEX,LAA,3,1,1,MLB,usa/mlb/texas-rangers-los-angeles-angels-jssIKkvB/,-195,167,-185,175
04-09-2024,TEX,NYY,10,6,1,MLB,usa/mlb/texas-rangers-new-york-yankees-xWrSYuaL/,-106,-110,-104,-104
03-09-2024,TEX,NYY,7,4,1,MLB,usa/mlb/texas-rangers-new-york-yankees-8Ycutc6l/,136,-157,140,-154
