date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,NYM,PHI,2,1,1,MLB,usa/mlb/new-york-mets-philadelphia-phillies-4YfntZUE/,120,-139
21-09-2024,NYM,PHI,6,3,1,MLB,usa/mlb/new-york-mets-philadelphia-phillies-Ia38oU6f/,-121,104
20-09-2024,NYM,PHI,2,12,0,MLB,usa/mlb/new-york-mets-philadelphia-phillies-lbb232Su/,104,-120
19-09-2024,NYM,PHI,10,6,1,MLB,usa/mlb/new-york-mets-philadelphia-phillies-bBQiEJtb/,-141,122
18-09-2024,MIL,PHI,2,1,1,MLB,usa/mlb/milwaukee-brewers-philadelphia-phillies-0dbqNEPS/,-115,-100
17-09-2024,MIL,PHI,1,5,0,MLB,usa/mlb/milwaukee-brewers-philadelphia-phillies-KItpumoE/,120,-139
16-09-2024,MIL,PHI,6,2,1,MLB,usa/mlb/milwaukee-brewers-philadelphia-phillies-lbfWjppQ/,-106,-109
15-09-2024,PHI,NYM,2,1,1,MLB,usa/mlb/philadelphia-phillies-new-york-mets-4pyxb1ig/,-133,115
14-09-2024,PHI,NYM,6,4,1,MLB,usa/mlb/philadelphia-phillies-new-york-mets-rJvUionH/,-117,101
13-09-2024,PHI,NYM,3,11,0,MLB,usa/mlb/philadelphia-phillies-new-york-mets-M5slEYbl/,-156,134
11-09-2024,PHI,TB,3,2,1,MLB,usa/mlb/philadelphia-phillies-tampa-bay-rays-CCTyr4Jo/,-226,191
10-09-2024,PHI,TB,9,4,1,MLB,usa/mlb/philadelphia-phillies-tampa-bay-rays-C6QRja2G/,-178,154
09-09-2024,PHI,TB,2,1,1,MLB,usa/mlb/philadelphia-phillies-tampa-bay-rays-6To15bH9/,-197,169
08-09-2024,MIA,PHI,10,1,1,MLB,usa/mlb/miami-marlins-philadelphia-phillies-tn0qIy1F/,112,-130
07-09-2024,MIA,PHI,9,5,1,MLB,usa/mlb/miami-marlins-philadelphia-phillies-rB8dfgQ5/,219,-259
06-09-2024,MIA,PHI,2,16,0,MLB,usa/mlb/miami-marlins-philadelphia-phillies-8bocPDPu/,229,-273
05-09-2024,MIA,PHI,2,5,0,MLB,usa/mlb/miami-marlins-philadelphia-phillies-fTSsyBOi/,200,-238
04-09-2024,TOR,PHI,2,4,0,MLB,usa/mlb/toronto-blue-jays-philadelphia-phillies-WljqrafP/,111,-128
03-09-2024,TOR,PHI,9,10,0,MLB,usa/mlb/toronto-blue-jays-philadelphia-phillies-YcxBwJ2t/,-115,-100
01-09-2024,PHI,ATL,3,2,1,MLB,usa/mlb/philadelphia-phillies-atlanta-braves-vwdQCesQ/,-129,110
31-08-2024,PHI,ATL,3,0,1,MLB,usa/mlb/philadelphia-phillies-atlanta-braves-Q77t54uH/,-166,144
30-08-2024,PHI,ATL,2,7,0,MLB,usa/mlb/philadelphia-phillies-atlanta-braves-IPA2AaHd/,-141,122
29-08-2024,PHI,ATL,5,4,1,MLB,usa/mlb/philadelphia-phillies-atlanta-braves-OKYYRn4R/,-165,142
28-08-2024,PHI,HOU,0,10,0,MLB,usa/mlb/philadelphia-phillies-houston-astros-Gz7lixXu/,104,-121
27-08-2024,PHI,HOU,5,0,1,MLB,usa/mlb/philadelphia-phillies-houston-astros-UJlu0XFA/,-138,118
26-08-2024,PHI,HOU,3,2,1,MLB,usa/mlb/philadelphia-phillies-houston-astros-GdvbgMbe/,-192,165
25-08-2024,KC,PHI,3,11,0,MLB,usa/mlb/kansas-city-royals-philadelphia-phillies-xO0TRt5K/,-139,120
24-08-2024,KC,PHI,2,11,0,MLB,usa/mlb/kansas-city-royals-philadelphia-phillies-x0OlXys0/,-104,-111
23-08-2024,KC,PHI,7,4,1,MLB,usa/mlb/kansas-city-royals-philadelphia-phillies-KjzB9g6j/,-134,116
22-08-2024,ATL,PHI,3,2,1,MLB,usa/mlb/atlanta-braves-philadelphia-phillies-23Nzqfc9/,-115,-100
21-08-2024,ATL,PHI,2,3,0,MLB,usa/mlb/atlanta-braves-philadelphia-phillies-OxzRgBBR/,-104,-111
20-08-2024,ATL,PHI,3,1,1,MLB,usa/mlb/atlanta-braves-philadelphia-phillies-x4rma6m7/,133,-154
18-08-2024,PHI,WSH,4,6,0,MLB,usa/mlb/philadelphia-phillies-washington-nationals-IF5WReNA/,-159,137
17-08-2024,PHI,WSH,5,1,1,MLB,usa/mlb/philadelphia-phillies-washington-nationals-rJQoXjaj/,-235,199
16-08-2024,PHI,WSH,3,2,1,MLB,usa/mlb/philadelphia-phillies-washington-nationals-tWJUVqzK/,-274,231
15-08-2024,PHI,WSH,13,3,1,MLB,usa/mlb/philadelphia-phillies-washington-nationals-29nMLaCC/,-261,218
14-08-2024,PHI,MIA,9,5,1,MLB,usa/mlb/philadelphia-phillies-miami-marlins-YmNjyuCa/,-164,142
13-08-2024,PHI,MIA,0,5,0,MLB,usa/mlb/philadelphia-phillies-miami-marlins-l05spzeU/,-206,176
11-08-2024,ARI,PHI,12,5,1,MLB,usa/mlb/arizona-diamondbacks-philadelphia-phillies-nTbgZCs5/,109,-125
10-08-2024,ARI,PHI,11,1,1,MLB,usa/mlb/arizona-diamondbacks-philadelphia-phillies-WxxtqlBT/,-116,100
09-08-2024,ARI,PHI,3,2,1,MLB,usa/mlb/arizona-diamondbacks-philadelphia-phillies-hOzwbHy3/,115,-133
08-08-2024,ARI,PHI,4,6,0,MLB,usa/mlb/arizona-diamondbacks-philadelphia-phillies-80pLAfL8/,-128,110
07-08-2024,LAD,PHI,4,9,0,MLB,usa/mlb/los-angeles-dodgers-philadelphia-phillies-6T5z33Ja/,-136,118
06-08-2024,LAD,PHI,2,6,0,MLB,usa/mlb/los-angeles-dodgers-philadelphia-phillies-ARBZBb2U/,-108,-107
05-08-2024,LAD,PHI,5,3,1,MLB,usa/mlb/los-angeles-dodgers-philadelphia-phillies-KExvLyuo/,-138,119
04-08-2024,SEA,PHI,0,6,0,MLB,usa/mlb/seattle-mariners-philadelphia-phillies-Mcs2rWx9/,105,-122
03-08-2024,SEA,PHI,6,5,1,MLB,usa/mlb/seattle-mariners-philadelphia-phillies-lEzPmREl/,-116,-100
02-08-2024,SEA,PHI,10,2,1,MLB,usa/mlb/seattle-mariners-philadelphia-phillies-4O5MdMcJ/,-112,-104
31-07-2024,PHI,NYY,5,6,0,MLB,usa/mlb/philadelphia-phillies-new-york-yankees-pGjMdsFG/,-116,-100
30-07-2024,PHI,NYY,6,7,0,MLB,usa/mlb/philadelphia-phillies-new-york-yankees-S2pq2xid/,-146,126
29-07-2024,PHI,NYY,4,14,0,MLB,usa/mlb/philadelphia-phillies-new-york-yankees-0MT0waD2/,-133,115
28-07-2024,PHI,CLE,3,4,0,MLB,usa/mlb/philadelphia-phillies-cleveland-guardians-Ma0dSY41/,-126,109
27-07-2024,PHI,CLE,8,0,1,MLB,usa/mlb/philadelphia-phillies-cleveland-guardians-z1FhhMON/,-151,131
26-07-2024,PHI,CLE,1,3,0,MLB,usa/mlb/philadelphia-phillies-cleveland-guardians-jX1cM0w4/,-188,162
24-07-2024,MIN,PHI,5,4,1,MLB,usa/mlb/minnesota-twins-philadelphia-phillies-fRamXx9J/,116,-134
23-07-2024,MIN,PHI,0,3,0,MLB,usa/mlb/minnesota-twins-philadelphia-phillies-YgI8xYpa/,127,-147
22-07-2024,MIN,PHI,7,2,1,MLB,usa/mlb/minnesota-twins-philadelphia-phillies-h2cSVMTq/,-103,-113
21-07-2024,PIT,PHI,0,6,0,MLB,usa/mlb/pittsburgh-pirates-philadelphia-phillies-Mmzg5NK2/,106,-122
20-07-2024,PIT,PHI,4,1,1,MLB,usa/mlb/pittsburgh-pirates-philadelphia-phillies-tMYEAIdr/,140,-163
19-07-2024,PIT,PHI,8,7,1,MLB,usa/mlb/pittsburgh-pirates-philadelphia-phillies-M97277nI/,146,-169
14-07-2024,PHI,OAK,3,18,0,MLB,usa/mlb/philadelphia-phillies-oakland-athletics-AZy1MzDi/,-242,206
13-07-2024,PHI,OAK,11,5,1,MLB,usa/mlb/philadelphia-phillies-oakland-athletics-Qq7bVVeM/,-191,165
12-07-2024,PHI,OAK,2,6,0,MLB,usa/mlb/philadelphia-phillies-oakland-athletics-CEIENvfD/,-254,215
11-07-2024,PHI,LAD,5,1,1,MLB,usa/mlb/philadelphia-phillies-los-angeles-dodgers-0bwhybOC/,-154,133
10-07-2024,PHI,LAD,4,3,1,MLB,usa/mlb/philadelphia-phillies-los-angeles-dodgers-2NqMBv0P/,-134,116
09-07-2024,PHI,LAD,10,1,1,MLB,usa/mlb/philadelphia-phillies-los-angeles-dodgers-thFzHZy5/,-156,135
07-07-2024,ATL,PHI,6,0,1,MLB,usa/mlb/atlanta-braves-philadelphia-phillies-d0FRqPB8/,-159,138
06-07-2024,ATL,PHI,5,1,1,MLB,usa/mlb/atlanta-braves-philadelphia-phillies-OWMvZSEm/,-119,104
05-07-2024,ATL,PHI,6,8,0,MLB,usa/mlb/atlanta-braves-philadelphia-phillies-tEOwVyKT/,-134,116
