date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
26-09-2024,TOR,MTL,2,1,1,NHL,usa/nhl/toronto-maple-leafs-montreal-canadiens-KGVxg9HF/,-226,406,-200,428
24-09-2024,OTT,TOR,2,1,1,NHL,usa/nhl/ottawa-senators-toronto-maple-leafs-OWxHFF4D/,-134,354,-127,386
22-09-2024,TOR,OTT,5,6,0,NHL,usa/nhl/toronto-maple-leafs-ottawa-senators-G6Z8Hyz1/,-267,435,-227,465
04-05-2024,BOS,TOR,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-toronto-maple-leafs-phOcbFfS/,121,303,129,334
02-05-2024,TOR,BOS,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-boston-bruins-p8rVQSXi/,166,312,179,323
30-04-2024,BOS,TOR,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-toronto-maple-leafs-0xEBcIi5/,-102,314,104,330
27-04-2024,TOR,BOS,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-boston-bruins-2RBcmfcS/,122,317,135,337
24-04-2024,TOR,BOS,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-boston-bruins-f18kkGSF/,144,313,150,334
22-04-2024,BOS,TOR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-toronto-maple-leafs-YoKtixb3/,110,314,120,330
20-04-2024,BOS,TOR,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-toronto-maple-leafs-fNFcUgPh/,112,323,125,340
17-04-2024,TB,TOR,6,4,1,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-toronto-maple-leafs-UJWGf6xq/,120,335,133,379
16-04-2024,FLA,TOR,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-toronto-maple-leafs-25GzFzOc/,-102,336,106,351
13-04-2024,TOR,DET,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-detroit-red-wings-6wo6aeOA/,-106,343,104,388
11-04-2024,TOR,NJ,5,6,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-new-jersey-devils-Q5AXpd9H/,-120,352,-114,384
09-04-2024,NJ,TOR,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-toronto-maple-leafs-0bP7j0ut/,168,329,179,373
08-04-2024,TOR,PIT,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-pittsburgh-penguins-jmdkYIPB/,112,339,121,374
06-04-2024,MTL,TOR,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-toronto-maple-leafs-jPD2sN2P/,249,349,262,388
03-04-2024,TOR,TB,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-tampa-bay-lightning-INq7uLEl/,144,327,154,373
01-04-2024,TOR,FLA,6,4,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-florida-panthers-Shy2zZWi/,177,321,189,343
30-03-2024,BUF,TOR,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-toronto-maple-leafs-4v4uJX1H/,198,345,208,378
28-03-2024,TOR,WSH,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-washington-capitals-GddNOyYu/,-113,344,-105,388
26-03-2024,TOR,NJ,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-new-jersey-devils-ETZi9dYh/,103,343,110,384
24-03-2024,CAR,TOR,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-toronto-maple-leafs-44mWie3I/,-124,341,-115,365
23-03-2024,TOR,EDM,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-edmonton-oilers-EFfJfcJa/,184,343,200,379
20-03-2024,WSH,TOR,3,7,0,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-toronto-maple-leafs-xUTluIJC/,178,323,190,363
