date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
22-09-2024,SD,CHW,4,2,1,MLB,usa/mlb/san-diego-padres-chicago-white-sox-SSTox5Cq/,-345,283
21-09-2024,SD,CHW,6,2,1,MLB,usa/mlb/san-diego-padres-chicago-white-sox-phGLfYq8/,-304,250
20-09-2024,SD,CHW,3,2,1,MLB,usa/mlb/san-diego-padres-chicago-white-sox-WMRymsra/,-295,246
18-09-2024,SD,HOU,4,0,1,MLB,usa/mlb/san-diego-padres-houston-astros-j5kVRxBc/,-108,-107
17-09-2024,SD,HOU,3,4,0,MLB,usa/mlb/san-diego-padres-houston-astros-xz1oKo9l/,-117,102
16-09-2024,SD,HOU,3,1,1,MLB,usa/mlb/san-diego-padres-houston-astros-0xEyV2N6/,-117,101
15-09-2024,SF,SD,3,4,0,MLB,usa/mlb/san-francisco-giants-san-diego-padres-CAvpduM5/,-104,-111
14-09-2024,SF,SD,0,8,0,MLB,usa/mlb/san-francisco-giants-san-diego-padres-xKd2ZxWk/,137,-159
13-09-2024,SF,SD,0,5,0,MLB,usa/mlb/san-francisco-giants-san-diego-padres-G4zcCCT0/,101,-117
11-09-2024,SEA,SD,5,2,1,MLB,usa/mlb/seattle-mariners-san-diego-padres-A7kgJKto/,-105,-110
10-09-2024,SEA,SD,3,7,0,MLB,usa/mlb/seattle-mariners-san-diego-padres-IqRNiumA/,-127,110
08-09-2024,SD,SF,6,7,0,MLB,usa/mlb/san-diego-padres-san-francisco-giants-noSGaTpl/,-193,166
07-09-2024,SD,SF,3,6,0,MLB,usa/mlb/san-diego-padres-san-francisco-giants-4Qd5hXfI/,-124,107
06-09-2024,SD,SF,5,1,1,MLB,usa/mlb/san-diego-padres-san-francisco-giants-GOl5Nifh/,-208,176
05-09-2024,SD,DET,3,4,0,MLB,usa/mlb/san-diego-padres-detroit-tigers-QDlUHmOT/,-158,136
04-09-2024,SD,DET,6,5,1,MLB,usa/mlb/san-diego-padres-detroit-tigers-lA2XCbx2/,-189,163
02-09-2024,SD,DET,3,0,1,MLB,usa/mlb/san-diego-padres-detroit-tigers-MyOEfdLs/,-199,171
01-09-2024,TB,SD,3,4,0,MLB,usa/mlb/tampa-bay-rays-san-diego-padres-jkFT76eb/,103,-120
31-08-2024,TB,SD,11,4,1,MLB,usa/mlb/tampa-bay-rays-san-diego-padres-AJLSG1vT/,-121,104
30-08-2024,TB,SD,5,13,0,MLB,usa/mlb/tampa-bay-rays-san-diego-padres-KSyIVU42/,-126,109
29-08-2024,STL,SD,4,1,1,MLB,usa/mlb/st-louis-cardinals-san-diego-padres-Uce0r8l8/,-113,-103
28-08-2024,STL,SD,4,3,1,MLB,usa/mlb/st-louis-cardinals-san-diego-padres-GGO5oY0H/,103,-120
27-08-2024,STL,SD,5,7,0,MLB,usa/mlb/st-louis-cardinals-san-diego-padres-xQB6Gh0i/,125,-144
26-08-2024,STL,SD,4,7,0,MLB,usa/mlb/st-louis-cardinals-san-diego-padres-x2PhF3LE/,-122,106
25-08-2024,SD,NYM,3,2,1,MLB,usa/mlb/san-diego-padres-new-york-mets-bX1PSMkE/,-119,102
24-08-2024,SD,NYM,1,7,0,MLB,usa/mlb/san-diego-padres-new-york-mets-OdKpYHRg/,-140,121
23-08-2024,SD,NYM,7,0,1,MLB,usa/mlb/san-diego-padres-new-york-mets-t0y7AZjp/,-137,119
22-08-2024,SD,NYM,3,8,0,MLB,usa/mlb/san-diego-padres-new-york-mets-YTIWqzr3/,-156,135
21-08-2024,SD,MIN,4,11,0,MLB,usa/mlb/san-diego-padres-minnesota-twins-GCzNfidL/,-123,106
20-08-2024,SD,MIN,7,5,1,MLB,usa/mlb/san-diego-padres-minnesota-twins-fugr0nY0/,105,-121
19-08-2024,SD,MIN,5,3,1,MLB,usa/mlb/san-diego-padres-minnesota-twins-UH5KawvI/,-173,149
18-08-2024,COL,SD,3,2,1,MLB,usa/mlb/colorado-rockies-san-diego-padres-SQCJUcwh/,166,-193
17-08-2024,COL,SD,3,8,0,MLB,usa/mlb/colorado-rockies-san-diego-padres-6yOIwgMM/,167,-193
16-08-2024,COL,SD,7,3,1,MLB,usa/mlb/colorado-rockies-san-diego-padres-UivYV1KD/,139,-161
14-08-2024,SD,PIT,8,2,1,MLB,usa/mlb/san-diego-padres-pittsburgh-pirates-OxG3YxdI/,-136,118
13-08-2024,SD,PIT,3,0,1,MLB,usa/mlb/san-diego-padres-pittsburgh-pirates-Mmzd3ceh/,-251,212
12-08-2024,SD,PIT,2,1,1,MLB,usa/mlb/san-diego-padres-pittsburgh-pirates-tjf6z2Ms/,-203,173
11-08-2024,MIA,SD,7,6,1,MLB,usa/mlb/miami-marlins-san-diego-padres-Ktc1XjCH/,171,-201
10-08-2024,MIA,SD,8,9,0,MLB,usa/mlb/miami-marlins-san-diego-padres-2LSBwSYj/,163,-189
09-08-2024,MIA,SD,2,6,0,MLB,usa/mlb/miami-marlins-san-diego-padres-EwPode6F/,116,-134
08-08-2024,PIT,SD,6,7,0,MLB,usa/mlb/pittsburgh-pirates-san-diego-padres-2NqP9EzF/,-104,-111
07-08-2024,PIT,SD,8,9,0,MLB,usa/mlb/pittsburgh-pirates-san-diego-padres-lheu2NY5/,135,-157
